geo,time,children_per_woman_total_fertility
tur,1837,6.92
tur,1838,6.92
tur,1839,6.92
tur,1840,6.92
tur,1841,6.92
tur,1842,6.92
tur,1843,6.92
tur,1844,6.92
tur,1845,6.92
tur,1846,6.92
tur,1847,6.92
tur,1848,6.92
tur,1849,6.92
tur,1850,6.92
tur,1851,6.92
tur,1852,6.92
tur,1853,6.92
tur,1854,6.92
tur,1855,6.92
tur,1856,6.92
tur,1857,6.92
tur,1858,6.92
tur,1859,6.92
tur,1860,6.92
tur,1861,6.92
tur,1862,6.92
tur,1863,6.92
tur,1864,6.92
tur,1865,6.92
tur,1866,6.92
tur,1867,6.92
tur,1868,6.92
tur,1869,6.92
tur,1870,6.92
tur,1871,6.92
tur,1872,6.92
tur,1873,6.92
tur,1874,6.92
tur,1875,6.92
tur,1876,6.92
tur,1877,6.92
tur,1878,6.92
tur,1879,6.92
tur,1880,6.92
tur,1881,6.92
tur,1882,6.92
tur,1883,6.92
tur,1884,6.92
tur,1885,6.92
tur,1886,6.92
tur,1887,6.92
tur,1888,6.92
tur,1889,6.92
tur,1890,6.92
tur,1891,6.92
tur,1892,6.92
tur,1893,6.92
tur,1894,6.92
tur,1895,6.92
tur,1896,6.92
tur,1897,6.92
tur,1898,6.92
tur,1899,6.92
tur,1900,6.92
tur,1901,6.91
tur,1902,6.91
tur,1903,6.9
tur,1904,6.9
tur,1905,6.89
tur,1906,6.89
tur,1907,6.88
tur,1908,6.87
tur,1909,6.87
tur,1910,6.86
tur,1911,6.86
tur,1912,6.85
tur,1913,6.84
tur,1914,6.84
tur,1915,6.83
tur,1916,6.83
tur,1917,6.82
tur,1918,6.82
tur,1919,6.81
tur,1920,6.8
tur,1921,6.8
tur,1922,6.79
tur,1923,6.79
tur,1924,6.78
tur,1925,6.78
tur,1926,6.77
tur,1927,6.76
tur,1928,6.76
tur,1929,6.75
tur,1930,6.75
tur,1931,6.74
tur,1932,6.73
tur,1933,6.73
tur,1934,6.72
tur,1935,6.72
tur,1936,6.71
tur,1937,6.71
tur,1938,6.7
tur,1939,6.68
tur,1940,6.66
tur,1941,6.64
tur,1942,6.62
tur,1943,6.6
tur,1944,6.66
tur,1945,6.72
tur,1946,6.78
tur,1947,6.84
tur,1948,6.9
tur,1949,6.79
tur,1950,6.67
tur,1951,6.66
tur,1952,6.64
tur,1953,6.61
tur,1954,6.58
tur,1955,6.54
tur,1956,6.5
tur,1957,6.46
tur,1958,6.41
tur,1959,6.36
tur,1960,6.3
tur,1961,6.24
tur,1962,6.18
tur,1963,6.1
tur,1964,6.03
tur,1965,5.95
tur,1966,5.87
tur,1967,5.8
tur,1968,5.72
tur,1969,5.64
tur,1970,5.56
tur,1971,5.48
tur,1972,5.38
tur,1973,5.26
tur,1974,5.14
tur,1975,5.01
tur,1976,4.87
tur,1977,4.74
tur,1978,4.61
tur,1979,4.48
tur,1980,4.36
tur,1981,4.24
tur,1982,4.11
tur,1983,3.98
tur,1984,3.84
tur,1985,3.7
tur,1986,3.56
tur,1987,3.43
tur,1988,3.3
tur,1989,3.18
tur,1990,3.08
tur,1991,2.99
tur,1992,2.91
tur,1993,2.84
tur,1994,2.77
tur,1995,2.72
tur,1996,2.66
tur,1997,2.61
tur,1998,2.56
tur,1999,2.51
tur,2000,2.45
tur,2001,2.4
tur,2002,2.36
tur,2003,2.31
tur,2004,2.27
tur,2005,2.23
tur,2006,2.2
tur,2007,2.17
tur,2008,2.15
tur,2009,2.12
tur,2010,2.1
tur,2011,2.08
tur,2012,2.06
tur,2013,2.04
tur,2014,2.02
tur,2015,2
tkm,1800,6.22
tkm,1801,6.22
tkm,1802,6.22
tkm,1803,6.22
tkm,1804,6.22
tkm,1805,6.22
tkm,1806,6.22
tkm,1807,6.22
tkm,1808,6.22
tkm,1809,6.22
tkm,1810,6.22
tkm,1811,6.22
tkm,1812,6.22
tkm,1813,6.22
tkm,1814,6.22
tkm,1815,6.22
tkm,1816,6.22
tkm,1817,6.22
tkm,1818,6.22
tkm,1819,6.22
tkm,1820,6.22
tkm,1821,6.22
tkm,1822,6.22
tkm,1823,6.22
tkm,1824,6.22
tkm,1825,6.22
tkm,1826,6.22
tkm,1827,6.22
tkm,1828,6.22
tkm,1829,6.22
tkm,1830,6.22
tkm,1831,6.22
tkm,1832,6.22
tkm,1833,6.22
tkm,1834,6.22
tkm,1835,6.22
tkm,1836,6.22
tkm,1837,6.22
tkm,1838,6.22
tkm,1839,6.22
tkm,1840,6.22
tkm,1841,6.22
tkm,1842,6.22
tkm,1843,6.22
tkm,1844,6.22
tkm,1845,6.22
tkm,1846,6.22
tkm,1847,6.22
tkm,1848,6.22
tkm,1849,6.22
tkm,1850,6.22
tkm,1851,6.22
tkm,1852,6.22
tkm,1853,6.22
tkm,1854,6.22
tkm,1855,6.22
tkm,1856,6.22
tkm,1857,6.22
tkm,1858,6.22
tkm,1859,6.22
tkm,1860,6.22
tkm,1861,6.22
tkm,1862,6.22
tkm,1863,6.22
tkm,1864,6.22
tkm,1865,6.22
tkm,1866,6.22
tkm,1867,6.22
tkm,1868,6.22
tkm,1869,6.22
tkm,1870,6.22
tkm,1871,6.22
tkm,1872,6.22
tkm,1873,6.22
tkm,1874,6.22
tkm,1875,6.22
tkm,1876,6.22
tkm,1877,6.22
tkm,1878,6.22
tkm,1879,6.22
tkm,1880,6.22
tkm,1881,6.22
tkm,1882,6.22
tkm,1883,6.22
tkm,1884,6.22
tkm,1885,6.22
tkm,1886,6.22
tkm,1887,6.22
tkm,1888,6.22
tkm,1889,6.22
tkm,1890,6.22
tkm,1891,6.22
tkm,1892,6.22
tkm,1893,6.22
tkm,1894,6.22
tkm,1895,6.22
tkm,1896,6.22
tkm,1897,6.22
tkm,1898,6.22
tkm,1899,6.22
tkm,1900,6.22
tkm,1901,6.22
tkm,1902,6.22
tkm,1903,6.22
tkm,1904,6.22
tkm,1905,6.22
tkm,1906,6.22
tkm,1907,6.22
tkm,1908,6.22
tkm,1909,6.22
tkm,1910,6.22
tkm,1911,6.22
tkm,1912,6.22
tkm,1913,6.22
tkm,1914,6.22
tkm,1915,6.22
tkm,1916,6.22
tkm,1917,6.22
tkm,1918,6.22
tkm,1919,6.22
tkm,1920,6.22
tkm,1921,6.22
tkm,1922,6.22
tkm,1923,6.22
tkm,1924,6.22
tkm,1925,6.22
tkm,1926,6.22
tkm,1927,6.22
tkm,1928,6.22
tkm,1929,6.22
tkm,1930,6.22
tkm,1931,6.22
tkm,1932,6.22
tkm,1933,6.22
tkm,1934,6.22
tkm,1935,6.22
tkm,1936,6.22
tkm,1937,6.22
tkm,1938,6.22
tkm,1939,6.22
tkm,1940,6.22
tkm,1941,6.22
tkm,1942,6.22
tkm,1943,6.22
tkm,1944,6.22
tkm,1945,6.22
tkm,1946,6.22
tkm,1947,6.22
tkm,1948,6.22
tkm,1949,6.22
tkm,1950,6.22
tkm,1951,6.14
tkm,1952,6
tkm,1953,5.91
tkm,1954,5.87
tkm,1955,5.88
tkm,1956,5.93
tkm,1957,6.02
tkm,1958,6.14
tkm,1959,6.28
tkm,1960,6.42
tkm,1961,6.54
tkm,1962,6.63
tkm,1963,6.67
tkm,1964,6.66
tkm,1965,6.62
tkm,1966,6.55
tkm,1967,6.47
tkm,1968,6.4
tkm,1969,6.35
tkm,1970,6.3
tkm,1971,6.25
tkm,1972,6.18
tkm,1973,6.07
tkm,1974,5.94
tkm,1975,5.78
tkm,1976,5.61
tkm,1977,5.44
tkm,1978,5.28
tkm,1979,5.14
tkm,1980,5.01
tkm,1981,4.92
tkm,1982,4.84
tkm,1983,4.77
tkm,1984,4.72
tkm,1985,4.67
tkm,1986,4.62
tkm,1987,4.57
tkm,1988,4.51
tkm,1989,4.44
tkm,1990,4.35
tkm,1991,4.22
tkm,1992,4.07
tkm,1993,3.9
tkm,1994,3.71
tkm,1995,3.51
tkm,1996,3.33
tkm,1997,3.16
tkm,1998,3.02
tkm,1999,2.91
tkm,2000,2.84
tkm,2001,2.78
tkm,2002,2.74
tkm,2003,2.7
tkm,2004,2.66
tkm,2005,2.62
tkm,2006,2.57
tkm,2007,2.52
tkm,2008,2.48
tkm,2009,2.45
tkm,2010,2.41
tkm,2011,2.38
tkm,2012,2.35
tkm,2013,2.33
tkm,2014,2.3
tkm,2015,2.27
uga,1800,6.89
uga,1801,6.89
uga,1802,6.89
uga,1803,6.89
uga,1804,6.89
uga,1805,6.89
uga,1806,6.89
uga,1807,6.89
uga,1808,6.89
uga,1809,6.89
uga,1810,6.89
uga,1811,6.89
uga,1812,6.89
uga,1813,6.89
uga,1814,6.89
uga,1815,6.89
uga,1816,6.89
uga,1817,6.89
uga,1818,6.89
uga,1819,6.89
uga,1820,6.89
uga,1821,6.89
uga,1822,6.89
uga,1823,6.89
uga,1824,6.89
uga,1825,6.89
uga,1826,6.89
uga,1827,6.89
uga,1828,6.89
uga,1829,6.89
uga,1830,6.89
uga,1831,6.89
uga,1832,6.89
uga,1833,6.89
uga,1834,6.89
uga,1835,6.89
uga,1836,6.89
uga,1837,6.89
uga,1838,6.89
uga,1839,6.89
uga,1840,6.89
uga,1841,6.89
uga,1842,6.89
uga,1843,6.89
uga,1844,6.89
uga,1845,6.89
uga,1846,6.89
uga,1847,6.89
uga,1848,6.89
uga,1849,6.89
uga,1850,6.89
uga,1851,6.89
uga,1852,6.89
uga,1853,6.89
uga,1854,6.89
uga,1855,6.89
uga,1856,6.89
uga,1857,6.89
uga,1858,6.89
uga,1859,6.89
uga,1860,6.89
uga,1861,6.89
uga,1862,6.89
uga,1863,6.89
uga,1864,6.89
uga,1865,6.89
uga,1866,6.89
uga,1867,6.89
uga,1868,6.89
uga,1869,6.89
uga,1870,6.89
uga,1871,6.89
uga,1872,6.89
uga,1873,6.89
uga,1874,6.89
uga,1875,6.89
uga,1876,6.89
uga,1877,6.89
uga,1878,6.89
uga,1879,6.89
uga,1880,6.89
uga,1881,6.89
uga,1882,6.89
uga,1883,6.89
uga,1884,6.89
uga,1885,6.89
uga,1886,6.89
uga,1887,6.89
uga,1888,6.89
uga,1889,6.89
uga,1890,6.89
uga,1891,6.89
uga,1892,6.89
uga,1893,6.89
uga,1894,6.89
uga,1895,6.89
uga,1896,6.89
uga,1897,6.89
uga,1898,6.89
uga,1899,6.89
uga,1900,6.89
uga,1901,6.89
uga,1902,6.89
uga,1903,6.89
uga,1904,6.89
uga,1905,6.89
uga,1906,6.89
uga,1907,6.89
uga,1908,6.89
uga,1909,6.89
uga,1910,6.89
uga,1911,6.89
uga,1912,6.89
uga,1913,6.89
uga,1914,6.89
uga,1915,6.89
uga,1916,6.89
uga,1917,6.89
uga,1918,6.89
uga,1919,6.89
uga,1920,6.89
uga,1921,6.89
uga,1922,6.89
uga,1923,6.89
uga,1924,6.89
uga,1925,6.89
uga,1926,6.89
uga,1927,6.89
uga,1928,6.89
uga,1929,6.89
uga,1930,6.89
uga,1931,6.89
uga,1932,6.89
uga,1933,6.89
uga,1934,6.89
uga,1935,6.89
uga,1936,6.89
uga,1937,6.89
uga,1938,6.89
uga,1939,6.89
uga,1940,6.89
uga,1941,6.89
uga,1942,6.89
uga,1943,6.89
uga,1944,6.89
uga,1945,6.89
uga,1946,6.89
uga,1947,6.89
uga,1948,6.89
uga,1949,6.89
uga,1950,6.89
uga,1951,6.89
uga,1952,6.9
uga,1953,6.9
uga,1954,6.91
uga,1955,6.92
uga,1956,6.93
uga,1957,6.94
uga,1958,6.96
uga,1959,6.98
uga,1960,7
uga,1961,7.02
uga,1962,7.04
uga,1963,7.06
uga,1964,7.08
uga,1965,7.09
uga,1966,7.11
uga,1967,7.11
uga,1968,7.12
uga,1969,7.12
uga,1970,7.12
uga,1971,7.11
uga,1972,7.11
uga,1973,7.1
uga,1974,7.1
uga,1975,7.1
uga,1976,7.1
uga,1977,7.1
uga,1978,7.1
uga,1979,7.1
uga,1980,7.1
uga,1981,7.1
uga,1982,7.1
uga,1983,7.1
uga,1984,7.1
uga,1985,7.1
uga,1986,7.1
uga,1987,7.1
uga,1988,7.1
uga,1989,7.1
uga,1990,7.09
uga,1991,7.08
uga,1992,7.07
uga,1993,7.06
uga,1994,7.04
uga,1995,7.02
uga,1996,6.99
uga,1997,6.97
uga,1998,6.94
uga,1999,6.9
uga,2000,6.87
uga,2001,6.82
uga,2002,6.77
uga,2003,6.72
uga,2004,6.65
uga,2005,6.58
uga,2006,6.51
uga,2007,6.43
uga,2008,6.34
uga,2009,6.25
uga,2010,6.16
uga,2011,6.06
uga,2012,5.96
uga,2013,5.87
uga,2014,5.77
uga,2015,5.67
ukr,1800,7.5
ukr,1801,7.5
ukr,1802,7.5
ukr,1803,7.5
ukr,1804,7.5
ukr,1805,7.5
ukr,1806,7.5
ukr,1807,7.5
ukr,1808,7.5
ukr,1809,7.5
ukr,1810,7.5
ukr,1811,7.5
ukr,1812,7.5
ukr,1813,7.5
ukr,1814,7.5
ukr,1815,7.5
ukr,1816,7.5
ukr,1817,7.5
ukr,1818,7.5
ukr,1819,7.5
ukr,1820,7.5
ukr,1821,7.5
ukr,1822,7.5
ukr,1823,7.5
ukr,1824,7.5
ukr,1825,7.5
ukr,1826,7.5
ukr,1827,7.5
ukr,1828,7.5
ukr,1829,7.5
ukr,1830,7.5
ukr,1831,7.5
ukr,1832,7.5
ukr,1833,7.5
ukr,1834,7.5
ukr,1835,7.5
ukr,1836,7.5
ukr,1837,7.5
ukr,1838,7.5
ukr,1839,7.5
ukr,1840,7.5
ukr,1841,7.5
ukr,1842,7.5
ukr,1843,7.5
ukr,1844,7.5
ukr,1845,7.5
ukr,1846,7.5
ukr,1847,7.5
ukr,1848,7.5
ukr,1849,7.5
ukr,1850,7.5
ukr,1851,7.5
ukr,1852,7.5
ukr,1853,7.5
ukr,1854,7.5
ukr,1855,7.5
ukr,1856,7.5
ukr,1857,7.5
ukr,1858,7.5
ukr,1859,7.5
ukr,1860,7.5
ukr,1861,7.5
ukr,1862,7.5
ukr,1863,7.5
ukr,1864,7.5
ukr,1865,7.5
ukr,1866,7.5
ukr,1867,7.5
ukr,1868,7.5
ukr,1869,7.5
ukr,1870,7.5
ukr,1871,7.5
ukr,1872,7.5
ukr,1873,7.5
ukr,1874,7.5
ukr,1875,7.5
ukr,1876,7.5
ukr,1877,7.5
ukr,1878,7.5
ukr,1879,7.5
ukr,1880,7.5
ukr,1881,7.46
ukr,1882,7.43
ukr,1883,7.39
ukr,1884,7.36
ukr,1885,7.32
ukr,1886,7.29
ukr,1887,7.25
ukr,1888,7.21
ukr,1889,7.18
ukr,1890,7.14
ukr,1891,7.11
ukr,1892,7.07
ukr,1893,7.03
ukr,1894,7
ukr,1895,6.96
ukr,1896,6.93
ukr,1897,6.89
ukr,1898,6.83
ukr,1899,6.76
ukr,1900,6.69
ukr,1901,6.63
ukr,1902,6.56
ukr,1903,6.5
ukr,1904,6.43
ukr,1905,6.36
ukr,1906,6.3
ukr,1907,6.23
ukr,1908,6.17
ukr,1909,6.1
ukr,1910,6.03
ukr,1911,5.97
ukr,1912,5.9
ukr,1913,5.83
ukr,1914,5.77
ukr,1915,5.7
ukr,1916,5.64
ukr,1917,5.57
ukr,1918,5.5
ukr,1919,5.44
ukr,1920,5.37
ukr,1921,5.31
ukr,1922,5.24
ukr,1923,5.17
ukr,1924,5.11
ukr,1925,5.04
ukr,1926,4.98
ukr,1927,4.84
ukr,1928,4.71
ukr,1929,4.58
ukr,1930,4.45
ukr,1931,4.31
ukr,1932,4.18
ukr,1933,4.05
ukr,1934,3.92
ukr,1935,3.78
ukr,1936,3.65
ukr,1937,3.52
ukr,1938,3.39
ukr,1939,3.25
ukr,1940,3.12
ukr,1941,3.08
ukr,1942,3.04
ukr,1943,3
ukr,1944,2.96
ukr,1945,2.92
ukr,1946,2.88
ukr,1947,2.84
ukr,1948,2.8
ukr,1949,2.76
ukr,1950,2.72
ukr,1951,2.75
ukr,1952,2.81
ukr,1953,2.85
ukr,1954,2.85
ukr,1955,2.83
ukr,1956,2.79
ukr,1957,2.72
ukr,1958,2.63
ukr,1959,2.53
ukr,1960,2.42
ukr,1961,2.31
ukr,1962,2.21
ukr,1963,2.13
ukr,1964,2.07
ukr,1965,2.03
ukr,1966,2.02
ukr,1967,2.01
ukr,1968,2.02
ukr,1969,2.03
ukr,1970,2.05
ukr,1971,2.06
ukr,1972,2.06
ukr,1973,2.06
ukr,1974,2.05
ukr,1975,2.03
ukr,1976,2.01
ukr,1977,2
ukr,1978,1.99
ukr,1979,1.98
ukr,1980,1.98
ukr,1981,1.99
ukr,1982,2.01
ukr,1983,2.03
ukr,1984,2.04
ukr,1985,2.05
ukr,1986,2.05
ukr,1987,2.03
ukr,1988,1.99
ukr,1989,1.94
ukr,1990,1.87
ukr,1991,1.79
ukr,1992,1.69
ukr,1993,1.6
ukr,1994,1.5
ukr,1995,1.41
ukr,1996,1.33
ukr,1997,1.26
ukr,1998,1.2
ukr,1999,1.16
ukr,2000,1.14
ukr,2001,1.14
ukr,2002,1.15
ukr,2003,1.18
ukr,2004,1.21
ukr,2005,1.26
ukr,2006,1.3
ukr,2007,1.35
ukr,2008,1.38
ukr,2009,1.41
ukr,2010,1.44
ukr,2011,1.45
ukr,2012,1.46
ukr,2013,1.47
ukr,2014,1.48
ukr,2015,1.49
are,1800,6.94
are,1801,6.94
are,1802,6.94
are,1803,6.94
are,1804,6.94
are,1805,6.94
are,1806,6.94
are,1807,6.94
are,1808,6.94
are,1809,6.94
are,1810,6.94
are,1811,6.94
are,1812,6.94
are,1813,6.94
are,1814,6.94
are,1815,6.94
are,1816,6.94
are,1817,6.94
are,1818,6.94
are,1819,6.94
are,1820,6.94
are,1821,6.94
are,1822,6.94
are,1823,6.94
are,1824,6.94
are,1825,6.94
are,1826,6.94
are,1827,6.94
are,1828,6.94
are,1829,6.94
are,1830,6.94
are,1831,6.94
are,1832,6.94
are,1833,6.94
are,1834,6.94
are,1835,6.94
are,1836,6.94
are,1837,6.94
are,1838,6.94
are,1839,6.94
are,1840,6.94
are,1841,6.94
are,1842,6.94
are,1843,6.94
are,1844,6.94
are,1845,6.94
are,1846,6.94
are,1847,6.94
are,1848,6.94
are,1849,6.94
are,1850,6.94
are,1851,6.94
are,1852,6.94
are,1853,6.94
are,1854,6.94
are,1855,6.94
are,1856,6.94
are,1857,6.94
are,1858,6.94
are,1859,6.94
are,1860,6.94
are,1861,6.94
are,1862,6.94
are,1863,6.94
are,1864,6.94
are,1865,6.94
are,1866,6.94
are,1867,6.94
are,1868,6.94
are,1869,6.94
are,1870,6.94
are,1871,6.94
are,1872,6.94
are,1873,6.94
are,1874,6.94
are,1875,6.94
are,1876,6.94
are,1877,6.94
are,1878,6.94
are,1879,6.94
are,1880,6.94
are,1881,6.94
are,1882,6.94
are,1883,6.94
are,1884,6.94
are,1885,6.94
are,1886,6.94
are,1887,6.94
are,1888,6.94
are,1889,6.94
are,1890,6.94
are,1891,6.94
are,1892,6.94
are,1893,6.94
are,1894,6.94
are,1895,6.94
are,1896,6.94
are,1897,6.94
are,1898,6.94
are,1899,6.94
are,1900,6.94
are,1901,6.94
are,1902,6.94
are,1903,6.94
are,1904,6.94
are,1905,6.94
are,1906,6.94
are,1907,6.94
are,1908,6.94
are,1909,6.94
are,1910,6.94
are,1911,6.94
are,1912,6.94
are,1913,6.94
are,1914,6.94
are,1915,6.94
are,1916,6.94
are,1917,6.94
are,1918,6.94
are,1919,6.94
are,1920,6.94
are,1921,6.94
are,1922,6.94
are,1923,6.94
are,1924,6.94
are,1925,6.94
are,1926,6.94
are,1927,6.94
are,1928,6.94
are,1929,6.94
are,1930,6.94
are,1931,6.94
are,1932,6.94
are,1933,6.94
are,1934,6.94
are,1935,6.94
are,1936,6.94
are,1937,6.94
are,1938,6.94
are,1939,6.94
are,1940,6.94
are,1941,6.94
are,1942,6.94
are,1943,6.94
are,1944,6.94
are,1945,6.94
are,1946,6.94
are,1947,6.94
are,1948,6.94
are,1949,6.94
are,1950,6.94
are,1951,6.95
are,1952,6.97
are,1953,6.98
are,1954,6.99
are,1955,6.99
are,1956,6.98
are,1957,6.98
are,1958,6.96
are,1959,6.95
are,1960,6.93
are,1961,6.91
are,1962,6.89
are,1963,6.88
are,1964,6.86
are,1965,6.84
are,1966,6.82
are,1967,6.78
are,1968,6.74
are,1969,6.68
are,1970,6.61
are,1971,6.51
are,1972,6.4
are,1973,6.28
are,1974,6.15
are,1975,6.01
are,1976,5.87
are,1977,5.74
are,1978,5.62
are,1979,5.52
are,1980,5.42
are,1981,5.34
are,1982,5.27
are,1983,5.21
are,1984,5.14
are,1985,5.07
are,1986,4.97
are,1987,4.86
are,1988,4.72
are,1989,4.57
are,1990,4.39
are,1991,4.19
are,1992,3.99
are,1993,3.78
are,1994,3.58
are,1995,3.39
are,1996,3.22
are,1997,3.05
are,1998,2.9
are,1999,2.77
are,2000,2.64
are,2001,2.53
are,2002,2.43
are,2003,2.33
are,2004,2.24
are,2005,2.15
are,2006,2.07
are,2007,2
are,2008,1.95
are,2009,1.9
are,2010,1.87
are,2011,1.84
are,2012,1.82
are,2013,1.8
are,2014,1.78
are,2015,1.77
gbr,1800,4.97
gbr,1801,4.6
gbr,1802,5.3
gbr,1803,5.61
gbr,1804,5.65
gbr,1805,5.55
gbr,1806,5.49
gbr,1807,5.45
gbr,1808,5.4
gbr,1809,5.24
gbr,1810,5.36
gbr,1811,5.43
gbr,1812,5.31
gbr,1813,5.45
gbr,1814,5.46
gbr,1815,6.02
gbr,1816,5.73
gbr,1817,5.69
gbr,1818,5.54
gbr,1819,5.45
gbr,1820,5.4
gbr,1821,5.55
gbr,1822,5.69
gbr,1823,5.54
gbr,1824,5.42
gbr,1825,5.38
gbr,1826,5.36
gbr,1827,5.07
gbr,1828,5.23
gbr,1829,4.85
gbr,1830,4.83
gbr,1831,4.78
gbr,1832,4.78
gbr,1833,5
gbr,1834,4.89
gbr,1835,4.83
gbr,1836,4.86
gbr,1837,4.79
gbr,1838,4.78
gbr,1839,4.93
gbr,1840,4.9
gbr,1841,4.89
gbr,1842,4.83
gbr,1843,4.82
gbr,1844,4.83
gbr,1845,4.75
gbr,1846,4.9
gbr,1847,4.58
gbr,1848,4.71
gbr,1849,4.78
gbr,1850,4.85
gbr,1851,4.94
gbr,1852,4.94
gbr,1853,4.78
gbr,1854,4.89
gbr,1855,4.85
gbr,1856,4.94
gbr,1857,4.9
gbr,1858,4.79
gbr,1859,4.97
gbr,1860,4.86
gbr,1861,4.88
gbr,1862,4.92
gbr,1863,4.94
gbr,1864,4.96
gbr,1865,4.94
gbr,1866,4.92
gbr,1867,4.94
gbr,1868,4.97
gbr,1869,4.82
gbr,1870,4.88
gbr,1871,4.85
gbr,1872,4.89
gbr,1873,4.94
gbr,1874,4.93
gbr,1875,4.92
gbr,1876,4.9
gbr,1877,4.89
gbr,1878,4.88
gbr,1879,4.81
gbr,1880,4.75
gbr,1881,4.68
gbr,1882,4.62
gbr,1883,4.55
gbr,1884,4.47
gbr,1885,4.39
gbr,1886,4.32
gbr,1887,4.24
gbr,1888,4.16
gbr,1889,4.11
gbr,1890,4.06
gbr,1891,4
gbr,1892,3.95
gbr,1893,3.9
gbr,1894,3.84
gbr,1895,3.79
gbr,1896,3.73
gbr,1897,3.68
gbr,1898,3.62
gbr,1899,3.58
gbr,1900,3.53
gbr,1901,3.49
gbr,1902,3.44
gbr,1903,3.4
gbr,1904,3.35
gbr,1905,3.3
gbr,1906,3.24
gbr,1907,3.19
gbr,1908,3.14
gbr,1909,3.07
gbr,1910,2.99
gbr,1911,2.92
gbr,1912,2.9
gbr,1913,2.93
gbr,1914,2.88
gbr,1915,2.59
gbr,1916,2.6
gbr,1917,2.1
gbr,1918,2.03
gbr,1919,2.31
gbr,1920,3.08
gbr,1921,2.69
gbr,1922,2.44
gbr,1923,2.38
gbr,1924,2.28
gbr,1925,2.2
gbr,1926,2.15
gbr,1927,2.01
gbr,1928,2.01
gbr,1929,1.95
gbr,1930,1.95
gbr,1931,1.89
gbr,1932,1.83
gbr,1933,1.72
gbr,1934,1.76
gbr,1935,1.75
gbr,1936,1.77
gbr,1937,1.79
gbr,1938,1.84
gbr,1939,1.84
gbr,1940,1.74
gbr,1941,1.72
gbr,1942,1.93
gbr,1943,2.03
gbr,1944,2.25
gbr,1945,2.05
gbr,1946,2.47
gbr,1947,2.7
gbr,1948,2.39
gbr,1949,2.26
gbr,1950,2.08
gbr,1951,2.1
gbr,1952,2.15
gbr,1953,2.2
gbr,1954,2.26
gbr,1955,2.33
gbr,1956,2.4
gbr,1957,2.48
gbr,1958,2.55
gbr,1959,2.63
gbr,1960,2.69
gbr,1961,2.75
gbr,1962,2.79
gbr,1963,2.8
gbr,1964,2.79
gbr,1965,2.76
gbr,1966,2.7
gbr,1967,2.61
gbr,1968,2.52
gbr,1969,2.41
gbr,1970,2.29
gbr,1971,2.18
gbr,1972,2.07
gbr,1973,1.98
gbr,1974,1.89
gbr,1975,1.83
gbr,1976,1.78
gbr,1977,1.74
gbr,1978,1.73
gbr,1979,1.72
gbr,1980,1.73
gbr,1981,1.74
gbr,1982,1.76
gbr,1983,1.78
gbr,1984,1.8
gbr,1985,1.81
gbr,1986,1.82
gbr,1987,1.83
gbr,1988,1.83
gbr,1989,1.82
gbr,1990,1.81
gbr,1991,1.8
gbr,1992,1.79
gbr,1993,1.78
gbr,1994,1.77
gbr,1995,1.76
gbr,1996,1.74
gbr,1997,1.73
gbr,1998,1.71
gbr,1999,1.69
gbr,2000,1.68
gbr,2001,1.67
gbr,2002,1.67
gbr,2003,1.69
gbr,2004,1.72
gbr,2005,1.76
gbr,2006,1.8
gbr,2007,1.84
gbr,2008,1.87
gbr,2009,1.89
gbr,2010,1.9
gbr,2011,1.9
gbr,2012,1.9
gbr,2013,1.89
gbr,2014,1.89
gbr,2015,1.89
usa,1800,7.03
usa,1801,7.01
usa,1802,6.99
usa,1803,6.96
usa,1804,6.94
usa,1805,6.92
usa,1806,6.9
usa,1807,6.87
usa,1808,6.85
usa,1809,6.83
usa,1810,6.81
usa,1811,6.79
usa,1812,6.76
usa,1813,6.74
usa,1814,6.72
usa,1815,6.7
usa,1816,6.67
usa,1817,6.65
usa,1818,6.63
usa,1819,6.61
usa,1820,6.59
usa,1821,6.57
usa,1822,6.54
usa,1823,6.52
usa,1824,6.5
usa,1825,6.48
usa,1826,6.46
usa,1827,6.44
usa,1828,6.42
usa,1829,6.4
usa,1830,6.38
usa,1831,6.36
usa,1832,6.34
usa,1833,6.32
usa,1834,6.3
usa,1835,6.28
usa,1836,6.26
usa,1837,6.24
usa,1838,6.22
usa,1839,6.2
usa,1840,6.18
usa,1841,6.14
usa,1842,6.09
usa,1843,6.05
usa,1844,6
usa,1845,5.96
usa,1846,5.91
usa,1847,5.87
usa,1848,5.82
usa,1849,5.78
usa,1850,5.73
usa,1851,5.69
usa,1852,5.64
usa,1853,5.6
usa,1854,5.55
usa,1855,5.51
usa,1856,5.46
usa,1857,5.42
usa,1858,5.37
usa,1859,5.33
usa,1860,5.28
usa,1861,5.26
usa,1862,5.23
usa,1863,5.2
usa,1864,5.18
usa,1865,5.15
usa,1866,5.12
usa,1867,5.1
usa,1868,5.07
usa,1869,5.04
usa,1870,5.02
usa,1871,4.99
usa,1872,4.96
usa,1873,4.94
usa,1874,4.91
usa,1875,4.88
usa,1876,4.86
usa,1877,4.83
usa,1878,4.8
usa,1879,4.77
usa,1880,4.75
usa,1881,4.7
usa,1882,4.66
usa,1883,4.61
usa,1884,4.57
usa,1885,4.52
usa,1886,4.48
usa,1887,4.43
usa,1888,4.39
usa,1889,4.35
usa,1890,4.3
usa,1891,4.26
usa,1892,4.21
usa,1893,4.17
usa,1894,4.12
usa,1895,4.08
usa,1896,4.03
usa,1897,3.99
