geo,time,child_mortality_0_5_year_olds_dying_per_1000_born
sen,1829,512.4
sen,1830,512.4
sen,1831,512.4
sen,1832,512.4
sen,1833,512.4
sen,1834,512.4
sen,1835,512.4
sen,1836,512.4
sen,1837,512.4
sen,1838,512.4
sen,1839,512.4
sen,1840,512.4
sen,1841,512.4
sen,1842,512.4
sen,1843,512.4
sen,1844,512.4
sen,1845,512.4
sen,1846,512.4
sen,1847,512.4
sen,1848,512.4
sen,1849,512.4
sen,1850,512.4
sen,1851,512.4
sen,1852,512.4
sen,1853,512.4
sen,1854,512.4
sen,1855,512.4
sen,1856,512.4
sen,1857,512.4
sen,1858,512.4
sen,1859,512.4
sen,1860,512.4
sen,1861,512.4
sen,1862,512.4
sen,1863,512.4
sen,1864,512.4
sen,1865,512.4
sen,1866,512.4
sen,1867,512.4
sen,1868,512.4
sen,1869,512.4
sen,1870,512.4
sen,1871,512.4
sen,1872,512.4
sen,1873,512.4
sen,1874,512.4
sen,1875,512.4
sen,1876,512.4
sen,1877,512.4
sen,1878,512.4
sen,1879,512.4
sen,1880,512.4
sen,1881,512.4
sen,1882,512.4
sen,1883,512.4
sen,1884,512.4
sen,1885,512.4
sen,1886,512.4
sen,1887,512.4
sen,1888,512.4
sen,1889,512.4
sen,1890,512.4
sen,1891,512.4
sen,1892,512.4
sen,1893,512.4
sen,1894,512.4
sen,1895,512.4
sen,1896,512.3
sen,1897,512.1
sen,1898,511.9
sen,1899,511.7
sen,1900,511.3
sen,1901,510.9
sen,1902,510.3
sen,1903,509.7
sen,1904,509.1
sen,1905,508.3
sen,1906,507.4
sen,1907,506.5
sen,1908,505.5
sen,1909,504.5
sen,1910,503.3
sen,1911,502.2
sen,1912,501
sen,1913,499.9
sen,1914,498.7
sen,1915,497.5
sen,1916,496.3
sen,1917,495.1
sen,1918,493.9
sen,1919,492.8
sen,1920,491.6
sen,1921,490.4
sen,1922,489.2
sen,1923,492.4
sen,1924,494.1
sen,1925,497.3
sen,1926,499
sen,1927,502.2
sen,1928,496.6
sen,1929,492.5
sen,1930,486.9
sen,1931,482.8
sen,1932,477.4
sen,1933,473.4
sen,1934,468
sen,1935,464.1
sen,1936,458.8
sen,1937,455
sen,1938,449.8
sen,1939,444.6
sen,1940,439.6
sen,1941,429.2
sen,1942,419.1
sen,1943,409.2
sen,1944,382.8
sen,1945,376.1
sen,1946,369.8
sen,1947,363.5
sen,1948,357.7
sen,1949,351.7
sen,1950,346.2
sen,1951,340.8
sen,1952,335.2
sen,1953,329.6
sen,1954,324
sen,1955,318.8
sen,1956,314
sen,1957,310.1
sen,1958,306.9
sen,1959,304.5
sen,1960,303.3
sen,1961,302.5
sen,1962,302.4
sen,1963,302.3
sen,1964,302.2
sen,1965,301.6
sen,1966,300.4
sen,1967,299
sen,1968,297
sen,1969,294.4
sen,1970,290.5
sen,1971,285.4
sen,1972,278.9
sen,1973,271.1
sen,1974,262.2
sen,1975,252.4
sen,1976,241.8
sen,1977,231.3
sen,1978,221.6
sen,1979,212.8
sen,1980,205.2
sen,1981,198.6
sen,1982,192.5
sen,1983,186.5
sen,1984,179.9
sen,1985,172.6
sen,1986,164.5
sen,1987,156.6
sen,1988,149.6
sen,1989,144.1
sen,1990,140.4
sen,1991,138.7
sen,1992,138.5
sen,1993,139.3
sen,1994,140.6
sen,1995,142.1
sen,1996,143.2
sen,1997,143.4
sen,1998,142.4
sen,1999,139.7
sen,2000,134.9
sen,2001,128.4
sen,2002,120.7
sen,2003,112.5
sen,2004,104.2
sen,2005,96.2
sen,2006,88.8
sen,2007,82
sen,2008,75.8
sen,2009,70.1
sen,2010,64.8
sen,2011,60
sen,2012,55.9
sen,2013,52.5
sen,2014,49.7
sen,2015,47.2
srb,1800,374
srb,1801,374
srb,1802,374
srb,1803,374
srb,1804,374
srb,1805,374
srb,1806,374
srb,1807,374
srb,1808,374
srb,1809,374
srb,1810,374
srb,1811,374
srb,1812,374
srb,1813,374
srb,1814,374
srb,1815,374
srb,1816,374
srb,1817,374
srb,1818,374
srb,1819,374
srb,1820,374
srb,1821,374
srb,1822,374
srb,1823,374
srb,1824,374
srb,1825,374
srb,1826,374
srb,1827,374
srb,1828,374
srb,1829,374
srb,1830,374
srb,1831,374
srb,1832,374
srb,1833,374
srb,1834,374
srb,1835,374
srb,1836,374
srb,1837,374
srb,1838,374
srb,1839,374
srb,1840,374
srb,1841,374
srb,1842,374
srb,1843,374
srb,1844,374
srb,1845,374
srb,1846,374
srb,1847,374
srb,1848,374
srb,1849,374
srb,1850,374
srb,1851,374
srb,1852,374
srb,1853,374
srb,1854,374
srb,1855,374
srb,1856,374
srb,1857,374
srb,1858,374
srb,1859,374
srb,1860,374
srb,1861,374
srb,1862,374
srb,1863,374
srb,1864,374
srb,1865,374
srb,1866,374
srb,1867,374
srb,1868,374
srb,1869,374
srb,1870,374
srb,1871,374
srb,1872,374
srb,1873,374
srb,1874,374
srb,1875,374
srb,1876,374
srb,1877,374
srb,1878,374
srb,1879,355.3
srb,1880,337.6
srb,1881,320.7
srb,1882,304.7
srb,1883,289.5
srb,1884,275
srb,1885,261.3
srb,1886,248.2
srb,1887,235.8
srb,1888,224.1
srb,1889,251.5
srb,1890,233.3
srb,1891,271.6
srb,1892,318.8
srb,1893,284.4
srb,1894,265.2
srb,1895,256.7
srb,1896,271.6
srb,1897,271.6
srb,1898,261.9
srb,1899,246.1
srb,1900,242.5
srb,1901,233.3
srb,1902,244.3
srb,1903,244.3
srb,1904,214.7
srb,1905,265.2
srb,1906,229.6
srb,1907,237
srb,1908,256.7
srb,1909,294.2
srb,1910,222.2
srb,1911,217.5
srb,1912,212.9
srb,1913,208.4
srb,1914,204
srb,1915,199.7
srb,1916,195.5
srb,1917,191.3
srb,1918,187.3
srb,1919,183.3
srb,1920,179.4
srb,1921,175.7
srb,1922,171.9
srb,1923,168.3
srb,1924,164.8
srb,1925,161.3
srb,1926,157.9
srb,1927,154.5
srb,1928,151.2
srb,1929,148.1
srb,1930,144.9
srb,1931,141.9
srb,1932,138.9
srb,1933,135.9
srb,1934,133.1
srb,1935,130.2
srb,1936,127.5
srb,1937,124.8
srb,1938,122.2
srb,1939,119.6
srb,1940,117
srb,1941,114.6
srb,1942,112.2
srb,1943,109.8
srb,1944,106.9
srb,1945,104.1
srb,1946,101.4
srb,1947,98.78
srb,1948,96.2
srb,1949,93.68
srb,1950,91.23
srb,1951,88.84
srb,1952,86.51
srb,1953,84.24
srb,1954,82.03
srb,1955,79.87
srb,1956,77.77
srb,1957,75.72
srb,1958,73.72
srb,1959,71.78
srb,1960,69.88
srb,1961,68.03
srb,1962,66.23
srb,1963,64.47
srb,1964,62.76
srb,1965,61.09
srb,1966,59.47
srb,1967,57.88
srb,1968,56.34
srb,1969,54.83
srb,1970,53.37
srb,1971,51.94
srb,1972,50.55
srb,1973,49.19
srb,1974,47.87
srb,1975,46.58
srb,1976,45.32
srb,1977,44.1
srb,1978,42.91
srb,1979,41.75
srb,1980,43.13
srb,1981,41.48
srb,1982,39.58
srb,1983,37.4
srb,1984,40.3
srb,1985,39.1
srb,1986,37.9
srb,1987,36.2
srb,1988,33.9
srb,1989,31.2
srb,1990,28.4
srb,1991,25.9
srb,1992,24.2
srb,1993,23.1
srb,1994,21.8
srb,1995,19.7
srb,1996,17.4
srb,1997,15.4
srb,1998,13.9
srb,1999,13.1
srb,2000,12.6
srb,2001,12.2
srb,2002,11.6
srb,2003,10.6
srb,2004,9.6
srb,2005,8.9
srb,2006,8.4
srb,2007,8.1
srb,2008,8
srb,2009,7.8
srb,2010,7.6
srb,2011,7.3
srb,2012,7.1
srb,2013,6.9
srb,2014,6.8
srb,2015,6.7
syc,1800,446.7
syc,1801,442.8
syc,1802,438.9
syc,1803,435
syc,1804,431.2
syc,1805,427.4
syc,1806,423.6
syc,1807,419.9
syc,1808,416.2
syc,1809,412.5
syc,1810,408.9
syc,1811,405.3
syc,1812,401.7
syc,1813,398.2
syc,1814,394.6
syc,1815,391.2
syc,1816,387.7
syc,1817,384.3
syc,1818,380.9
syc,1819,377.6
syc,1820,374.2
syc,1821,370.9
syc,1822,367.7
syc,1823,364.4
syc,1824,361.2
syc,1825,358
syc,1826,354.9
syc,1827,351.8
syc,1828,348.6
syc,1829,345.6
syc,1830,342.5
syc,1831,339.5
syc,1832,336.5
syc,1833,333.6
syc,1834,330.6
syc,1835,327.7
syc,1836,324.8
syc,1837,321.9
syc,1838,319.1
syc,1839,316.3
syc,1840,313.5
syc,1841,310.8
syc,1842,308
syc,1843,305.3
syc,1844,302.6
syc,1845,299.9
syc,1846,297.3
syc,1847,294.7
syc,1848,292.1
syc,1849,289.5
syc,1850,286.9
syc,1851,284.4
syc,1852,281.9
syc,1853,279.4
syc,1854,277
syc,1855,274.5
syc,1856,272.1
syc,1857,269.7
syc,1858,267.3
syc,1859,265
syc,1860,262.6
syc,1861,260.3
syc,1862,258
syc,1863,255.8
syc,1864,253.5
syc,1865,251.3
syc,1866,249.1
syc,1867,246.9
syc,1868,244.7
syc,1869,242.5
syc,1870,240.4
syc,1871,238.3
syc,1872,236.2
syc,1873,234.1
syc,1874,232
syc,1875,230
syc,1876,227.9
syc,1877,225.9
syc,1878,223.9
syc,1879,222
syc,1880,220
syc,1881,218.1
syc,1882,216.2
syc,1883,214.3
syc,1884,212.4
syc,1885,210.5
syc,1886,208.6
syc,1887,206.8
syc,1888,205
syc,1889,203.2
syc,1890,201.4
syc,1891,199.6
syc,1892,197.8
syc,1893,196.1
syc,1894,194.4
syc,1895,192.7
syc,1896,191
syc,1897,189.3
syc,1898,187.6
syc,1899,186
syc,1900,184.3
syc,1901,182.7
syc,1902,181.1
syc,1903,179.5
syc,1904,177.9
syc,1905,176.3
syc,1906,174.8
syc,1907,173.2
syc,1908,171.7
syc,1909,170.2
syc,1910,168.7
syc,1911,167.2
syc,1912,165.8
syc,1913,164.3
syc,1914,162.8
syc,1915,161.4
syc,1916,160
syc,1917,158.6
syc,1918,157.2
syc,1919,155.8
syc,1920,154.4
syc,1921,153.1
syc,1922,151.7
syc,1923,150.4
syc,1924,149.1
syc,1925,147.8
syc,1926,146.5
syc,1927,145.2
syc,1928,143.9
syc,1929,142.7
syc,1930,141.4
syc,1931,140.2
syc,1932,138.9
syc,1933,137.7
syc,1934,136.5
syc,1935,135.3
syc,1936,134.1
syc,1937,132.9
syc,1938,131.8
syc,1939,130.6
syc,1940,129.4
syc,1941,128.3
syc,1942,127.2
syc,1943,121.8
syc,1944,121.5
syc,1945,121.3
syc,1946,121.1
syc,1947,120.6
syc,1948,120.1
syc,1949,119.4
syc,1950,118.5
syc,1951,117.4
syc,1952,116.1
syc,1953,114.6
syc,1954,113
syc,1955,111.4
syc,1956,109.7
syc,1957,107.9
syc,1958,106.2
syc,1959,104.4
syc,1960,102.6
syc,1961,100.5
syc,1962,98.4
syc,1963,96.1
syc,1964,93.4
syc,1965,90.6
syc,1966,87.5
syc,1967,84
syc,1968,80.1
syc,1969,76.1
syc,1970,71.9
syc,1971,67.7
syc,1972,63.4
syc,1973,59.2
syc,1974,54.8
syc,1975,50.4
syc,1976,45.8
syc,1977,41.5
syc,1978,37.4
syc,1979,33.6
syc,1980,30.4
syc,1981,27.6
syc,1982,25.3
syc,1983,23.4
syc,1984,21.8
syc,1985,20.5
syc,1986,19.5
syc,1987,18.6
syc,1988,17.8
syc,1989,17.1
syc,1990,16.5
syc,1991,16
syc,1992,15.5
syc,1993,15.1
syc,1994,14.7
syc,1995,14.5
syc,1996,14.3
syc,1997,14.2
syc,1998,14.2
syc,1999,14.2
syc,2000,14.3
syc,2001,14.3
syc,2002,14.3
syc,2003,14.3
syc,2004,14.3
syc,2005,14.2
syc,2006,14.2
syc,2007,14.2
syc,2008,14.2
syc,2009,14.2
syc,2010,14.2
syc,2011,14.2
syc,2012,14.2
syc,2013,14
syc,2014,13.8
syc,2015,13.6
sle,1800,513.9
sle,1801,513.9
sle,1802,513.9
sle,1803,513.9
sle,1804,513.9
sle,1805,513.9
sle,1806,513.9
sle,1807,513.9
sle,1808,513.9
sle,1809,513.9
sle,1810,513.9
sle,1811,513.9
sle,1812,513.9
sle,1813,513.9
sle,1814,513.9
sle,1815,513.9
sle,1816,513.9
sle,1817,513.9
sle,1818,513.9
sle,1819,513.9
sle,1820,513.9
sle,1821,513.9
sle,1822,513.9
sle,1823,513.9
sle,1824,513.9
sle,1825,513.9
sle,1826,513.9
sle,1827,513.9
sle,1828,513.9
sle,1829,513.9
sle,1830,513.9
sle,1831,513.9
sle,1832,513.9
sle,1833,513.9
sle,1834,513.9
sle,1835,513.9
sle,1836,513.9
sle,1837,513.9
sle,1838,513.9
sle,1839,513.9
sle,1840,513.9
sle,1841,513.9
sle,1842,513.9
sle,1843,513.9
sle,1844,513.9
sle,1845,513.9
sle,1846,513.9
sle,1847,513.9
sle,1848,513.9
sle,1849,513.9
sle,1850,513.9
sle,1851,513.9
sle,1852,513.9
sle,1853,513.9
sle,1854,513.9
sle,1855,513.9
sle,1856,513.9
sle,1857,513.9
sle,1858,513.9
sle,1859,513.9
sle,1860,513.9
sle,1861,513.9
sle,1862,513.9
sle,1863,513.9
sle,1864,513.9
sle,1865,513.9
sle,1866,513.9
sle,1867,513.9
sle,1868,513.9
sle,1869,513.9
sle,1870,513.9
sle,1871,513.9
sle,1872,513.9
sle,1873,513.9
sle,1874,513.9
sle,1875,513.9
sle,1876,513.9
sle,1877,513.9
sle,1878,513.9
sle,1879,513.9
sle,1880,513.9
sle,1881,513.9
sle,1882,513.9
sle,1883,513.9
sle,1884,513.9
sle,1885,513.9
sle,1886,513.9
sle,1887,513.9
sle,1888,513.9
sle,1889,513.9
sle,1890,513.9
sle,1891,513.9
sle,1892,513.9
sle,1893,513.9
sle,1894,513.9
sle,1895,513.9
sle,1896,513.8
sle,1897,513.6
sle,1898,513.4
sle,1899,513.2
sle,1900,512.8
sle,1901,512.4
sle,1902,511.8
sle,1903,511.2
sle,1904,510.6
sle,1905,509.8
sle,1906,508.9
sle,1907,508
sle,1908,507
sle,1909,505.9
sle,1910,504.8
sle,1911,503.6
sle,1912,502.4
sle,1913,501.2
sle,1914,500
sle,1915,498.8
sle,1916,497.6
sle,1917,496.4
sle,1918,495.2
sle,1919,494
sle,1920,492.8
sle,1921,491.5
sle,1922,490.3
sle,1923,489.1
sle,1924,487.9
sle,1925,486.6
sle,1926,485.4
sle,1927,485.6
sle,1928,485.9
sle,1929,487.5
sle,1930,487.7
sle,1931,487.9
sle,1932,486.7
sle,1933,484
sle,1934,482.8
sle,1935,480.1
sle,1936,478.9
sle,1937,476.2
sle,1938,475
sle,1939,473.8
sle,1940,471.1
sle,1941,469.9
sle,1942,467.3
sle,1943,466.1
sle,1944,463.5
sle,1945,462.3
sle,1946,451.6
sle,1947,442.4
sle,1948,439.6
sle,1949,436.7
sle,1950,433.9
sle,1951,431.1
sle,1952,428.3
sle,1953,425.5
sle,1954,422.8
sle,1955,420
sle,1956,417.3
sle,1957,412
sle,1958,406.5
sle,1959,401.6
sle,1960,396
sle,1961,390.3
sle,1962,384.7
sle,1963,378.7
sle,1964,372.6
sle,1965,366.2
sle,1966,359.8
sle,1967,353.4
sle,1968,346.6
sle,1969,340.5
sle,1970,334.6
sle,1971,329
sle,1972,323.6
sle,1973,318.4
sle,1974,313.4
sle,1975,308.7
sle,1976,304.2
sle,1977,299.8
sle,1978,295.7
sle,1979,291.5
sle,1980,287.6
sle,1981,284
sle,1982,280.9
sle,1983,277.9
sle,1984,275.2
sle,1985,272.8
sle,1986,270.5
sle,1987,268.2
sle,1988,266.7
sle,1989,265.2
sle,1990,264.3
sle,1991,263.4
sle,1992,262.6
sle,1993,261.5
sle,1994,259.9
sle,1995,257.5
sle,1996,254.4
sle,1997,250.5
sle,1998,246
sle,1999,241.1
sle,2000,235.8
sle,2001,229.9
sle,2002,223.9
sle,2003,217.4
sle,2004,210.8
sle,2005,203.7
sle,2006,196.2
sle,2007,188
sle,2008,179.1
sle,2009,169.9
sle,2010,160.2
sle,2011,150.6
sle,2012,141.6
sle,2013,133.4
sle,2014,126.4
sle,2015,120.4
sgp,1800,456.1
sgp,1801,456.1
sgp,1802,456.1
sgp,1803,456.1
sgp,1804,456.1
sgp,1805,456.1
sgp,1806,456.1
sgp,1807,456.1
sgp,1808,456.1
sgp,1809,456.1
sgp,1810,456.1
sgp,1811,456.1
sgp,1812,456.1
sgp,1813,456.1
sgp,1814,456.1
sgp,1815,456.1
sgp,1816,456.1
sgp,1817,456.1
sgp,1818,456.1
sgp,1819,456.1
sgp,1820,442.5
sgp,1821,429.2
sgp,1822,417.4
sgp,1823,404.7
sgp,1824,392.2
sgp,1825,392.2
sgp,1826,392.2
sgp,1827,392.2
sgp,1828,392.2
sgp,1829,392.2
sgp,1830,392.2
sgp,1831,392.2
sgp,1832,392.2
sgp,1833,392.2
sgp,1834,392.2
sgp,1835,392.2
sgp,1836,392.2
sgp,1837,392.2
sgp,1838,392.2
sgp,1839,392.2
sgp,1840,392.2
sgp,1841,392.2
sgp,1842,392.2
sgp,1843,392.2
sgp,1844,392.2
sgp,1845,392.2
sgp,1846,392.2
sgp,1847,392.2
sgp,1848,392.2
sgp,1849,392.2
sgp,1850,392.2
sgp,1851,392.2
sgp,1852,392.2
sgp,1853,392.2
sgp,1854,392.2
sgp,1855,392.2
sgp,1856,392.2
sgp,1857,392.2
sgp,1858,392.2
sgp,1859,392.2
sgp,1860,392.2
sgp,1861,392.2
sgp,1862,392.2
sgp,1863,392.2
sgp,1864,392.2
sgp,1865,392.2
sgp,1866,392.2
sgp,1867,392.2
sgp,1868,392.2
sgp,1869,392.2
sgp,1870,392.2
sgp,1871,392.2
sgp,1872,392.2
sgp,1873,392.2
sgp,1874,392.2
sgp,1875,392.2
sgp,1876,392.2
sgp,1877,392.2
sgp,1878,392.2
sgp,1879,392.2
sgp,1880,392.2
sgp,1881,392.2
sgp,1882,392.2
sgp,1883,392.2
sgp,1884,392.2
sgp,1885,392.2
sgp,1886,392.2
sgp,1887,392.2
sgp,1888,392.2
sgp,1889,392.2
sgp,1890,392.2
sgp,1891,392.2
sgp,1892,392.2
sgp,1893,392.2
sgp,1894,392.2
sgp,1895,392.2
sgp,1896,392.1
sgp,1897,392
sgp,1898,391.9
sgp,1899,391.6
sgp,1900,391.4
sgp,1901,391
sgp,1902,390.6
sgp,1903,390.2
sgp,1904,389.6
sgp,1905,389.1
sgp,1906,388.4
sgp,1907,387.7
sgp,1908,386.9
sgp,1909,386.1
sgp,1910,385.3
sgp,1911,384.4
sgp,1912,383.5
sgp,1913,382.6
sgp,1914,381.6
sgp,1915,380.7
sgp,1916,379.8
sgp,1917,378.9
sgp,1918,377.9
sgp,1919,377
sgp,1920,376.1
sgp,1921,373.2
sgp,1922,370.3
sgp,1923,367.4
sgp,1924,364.6
sgp,1925,361.8
sgp,1926,359
sgp,1927,356.2
sgp,1928,353.4
sgp,1929,350.7
sgp,1930,348
sgp,1931,322
sgp,1932,287.7
sgp,1933,273.2
sgp,1934,274.7
sgp,1935,258.5
sgp,1936,279.4
sgp,1937,251.5
sgp,1938,258.5
sgp,1939,207.2
sgp,1940,229.6
sgp,1941,255.3
sgp,1942,283.8
sgp,1943,315.5
sgp,1944,462.8
sgp,1945,351.2
sgp,1946,131.2
sgp,1947,125.9
sgp,1948,115.4
sgp,1949,100.2
sgp,1950,117.2
sgp,1951,105.2
sgp,1952,96.88
sgp,1953,84.8
sgp,1954,78.1
sgp,1955,72
sgp,1956,66.5
sgp,1957,61.5
sgp,1958,56.9
sgp,1959,52.3
sgp,1960,47.8
sgp,1961,43.8
sgp,1962,40.5
sgp,1963,38.2
sgp,1964,36.5
sgp,1965,35
sgp,1966,33.6
sgp,1967,32
sgp,1968,30.3
sgp,1969,28.7
sgp,1970,27.4
sgp,1971,26.1
sgp,1972,24.3
sgp,1973,22
sgp,1974,19.7
sgp,1975,17.6
sgp,1976,16
sgp,1977,15.2
sgp,1978,15.1
sgp,1979,15.2
sgp,1980,14.8
sgp,1981,14.1
sgp,1982,13.2
sgp,1983,12.3
sgp,1984,11.6
sgp,1985,10.9
sgp,1986,10.4
sgp,1987,9.8
sgp,1988,9.2
sgp,1989,8.4
sgp,1990,7.7
sgp,1991,6.9
sgp,1992,6.3
sgp,1993,5.8
sgp,1994,5.4
sgp,1995,5.2
sgp,1996,5
sgp,1997,4.8
sgp,1998,4.6
sgp,1999,4.3
sgp,2000,4
sgp,2001,3.7
sgp,2002,3.4
sgp,2003,3.2
sgp,2004,3
sgp,2005,2.9
sgp,2006,2.9
sgp,2007,2.9
sgp,2008,2.8
sgp,2009,2.8
sgp,2010,2.8
sgp,2011,2.8
sgp,2012,2.8
sgp,2013,2.8
sgp,2014,2.8
sgp,2015,2.7
svk,1800,363.3
svk,1801,363.3
svk,1802,363.3
svk,1803,363.3
svk,1804,363.3
svk,1805,363.3
svk,1806,363.3
svk,1807,363.3
svk,1808,363.3
svk,1809,363.3
svk,1810,363.3
svk,1811,363.3
svk,1812,363.3
svk,1813,363.3
svk,1814,363.3
svk,1815,363.3
svk,1816,363.3
svk,1817,363.3
svk,1818,363.3
svk,1819,363.3
svk,1820,363.3
svk,1821,363.3
svk,1822,363.3
svk,1823,363.3
svk,1824,363.3
svk,1825,363.3
svk,1826,363.3
svk,1827,363.3
svk,1828,363.3
svk,1829,363.3
svk,1830,363.3
svk,1831,363.3
svk,1832,363.3
svk,1833,363.3
svk,1834,363.3
svk,1835,363.3
svk,1836,363.3
svk,1837,363.3
svk,1838,363.3
svk,1839,363.3
svk,1840,363.3
svk,1841,363.3
svk,1842,363.3
svk,1843,363.3
svk,1844,363.3
svk,1845,363.3
svk,1846,363.3
svk,1847,363.3
svk,1848,363.3
svk,1849,363.3
svk,1850,363.3
svk,1851,363.3
svk,1852,363.3
svk,1853,363.3
svk,1854,363.3
svk,1855,363.3
svk,1856,363.3
svk,1857,363.3
svk,1858,363.3
svk,1859,363.3
svk,1860,363.3
svk,1861,363.3
svk,1862,363.3
svk,1863,363.3
svk,1864,363.3
svk,1865,363.3
svk,1866,363.3
svk,1867,363.3
svk,1868,363.3
svk,1869,363.3
svk,1870,363.3
svk,1871,363.3
svk,1872,363.3
svk,1873,363.3
svk,1874,363.3
svk,1875,363.3
svk,1876,363.3
svk,1877,363.3
svk,1878,363.3
svk,1879,363.3
svk,1880,363.3
svk,1881,363.3
svk,1882,363.3
svk,1883,363.3
svk,1884,363.3
svk,1885,363.3
svk,1886,363.3
svk,1887,363.3
svk,1888,363.3
svk,1889,363.3
svk,1890,363.3
svk,1891,363.3
svk,1892,363.3
svk,1893,363.3
svk,1894,363.3
svk,1895,363.3
svk,1896,359.7
svk,1897,356.1
svk,1898,352.5
svk,1899,348.9
svk,1900,345.2
svk,1901,341.5
svk,1902,337.8
svk,1903,334
svk,1904,330.2
svk,1905,326.4
svk,1906,322.6
svk,1907,318.7
svk,1908,314.9
svk,1909,311
svk,1910,307.1
svk,1911,303.2
svk,1912,299.4
svk,1913,295.5
svk,1914,291.7
svk,1915,287.9
svk,1916,284.2
svk,1917,280.5
svk,1918,276.8
svk,1919,273.2
svk,1920,269.6
svk,1921,266
svk,1922,259.5
svk,1923,252.2
svk,1924,246
svk,1925,239.8
svk,1926,232.8
svk,1927,226.8
svk,1928,221
svk,1929,214.3
svk,1930,208.6
svk,1931,203.8
svk,1932,199.9
svk,1933,195.2
svk,1934,190.6
svk,1935,186
svk,1936,182.3
svk,1937,177.8
svk,1938,172.6
svk,1939,167.5
svk,1940,162.5
svk,1941,160.4
svk,1942,158.3
svk,1943,156.3
svk,1944,154.2
svk,1945,152.3
svk,1946,150.3
svk,1947,148.3
svk,1948,146.4
svk,1949,144.5
svk,1950,142.6
svk,1951,138.5
svk,1952,97.28
svk,1953,82.87
svk,1954,67.11
svk,1955,59.36
svk,1956,53.69
svk,1957,60.16
svk,1958,47.58
svk,1959,43.08
svk,1960,37.81
svk,1961,35.55
svk,1962,32.44
svk,1963,33.98
svk,1964,32.66
svk,1965,36.19
svk,1966,33.8
svk,1967,30.99
svk,1968,29.27
svk,1969,32.02
svk,1970,30.72
svk,1971,29.12
svk,1972,30.06
svk,1973,30.28
svk,1974,27.72
svk,1975,27.77
svk,1976,28.19
svk,1977,24.7
svk,1978,25.07
svk,1979,23.66
svk,1980,23.16
svk,1981,25.9
svk,1982,24.8
svk,1983,23.8
svk,1984,22.8
svk,1985,21.8
svk,1986,20.9
svk,1987,20
svk,1988,19.2
svk,1989,18.4
svk,1990,17.7
svk,1991,17
svk,1992,16.3
svk,1993,15.6
svk,1994,15
svk,1995,14.4
svk,1996,13.8
svk,1997,13.3
svk,1998,12.7
svk,1999,12.2
svk,2000,11.8
svk,2001,11.4
svk,2002,11
svk,2003,10.6
svk,2004,10.2
svk,2005,9.8
svk,2006,9.5
svk,2007,9.1
svk,2008,8.8
svk,2009,8.4
svk,2010,8.1
svk,2011,7.8
svk,2012,7.5
svk,2013,7.2
svk,2014,7
svk,2015,6.7
svn,1800,361
svn,1801,361
svn,1802,361
svn,1803,361
svn,1804,361
svn,1805,361
svn,1806,361
svn,1807,361
svn,1808,361
svn,1809,361
svn,1810,361
svn,1811,361
svn,1812,361
svn,1813,361
svn,1814,361
svn,1815,361
svn,1816,361
svn,1817,361
svn,1818,361
svn,1819,361
svn,1820,361
svn,1821,361
svn,1822,361
svn,1823,361
svn,1824,361
svn,1825,361
svn,1826,361
svn,1827,361
svn,1828,361
svn,1829,361
svn,1830,361
svn,1831,361
svn,1832,361
svn,1833,361
svn,1834,361
svn,1835,361
svn,1836,361
svn,1837,361
svn,1838,361
svn,1839,361
svn,1840,361
svn,1841,361
svn,1842,361
svn,1843,361
svn,1844,361
svn,1845,361
svn,1846,361
svn,1847,361
svn,1848,361
svn,1849,361
svn,1850,361
svn,1851,361
svn,1852,361
svn,1853,361
svn,1854,361
svn,1855,361
svn,1856,361
svn,1857,361
svn,1858,361
svn,1859,361
svn,1860,361
svn,1861,361
svn,1862,361
svn,1863,361
svn,1864,361
svn,1865,361
svn,1866,361
svn,1867,361
svn,1868,361
svn,1869,361
svn,1870,361
svn,1871,361
svn,1872,361
svn,1873,361
svn,1874,361
svn,1875,361
svn,1876,361
svn,1877,361
svn,1878,361
svn,1879,361
svn,1880,361
svn,1881,361
svn,1882,361
svn,1883,361
svn,1884,361
svn,1885,361
svn,1886,361
svn,1887,361
svn,1888,361
svn,1889,361
svn,1890,361
svn,1891,361
svn,1892,361
svn,1893,361
svn,1894,361
svn,1895,360.9
svn,1896,360.9
svn,1897,360.8
svn,1898,360.6
svn,1899,360.4
svn,1900,360.2
svn,1901,359.9
svn,1902,359.5
svn,1903,359.1
svn,1904,358.6
svn,1905,358.1
svn,1906,357.5
svn,1907,356.8
svn,1908,356.1
svn,1909,355.4
svn,1910,354.6
svn,1911,353.8
svn,1912,352.9
svn,1913,352.1
svn,1914,351.2
svn,1915,350.4
svn,1916,349.5
svn,1917,348.7
svn,1918,347.8
svn,1919,347
svn,1920,346.1
svn,1921,335.3
svn,1922,323.6
svn,1923,313.2
svn,1924,303
svn,1925,293.1
svn,1926,282.3
svn,1927,272.7
svn,1928,263.3
svn,1929,253.2
svn,1930,244.2
svn,1931,235.3
svn,1932,226.7
svn,1933,217.3
svn,1934,209
svn,1935,200.9
svn,1936,192.1
svn,1937,184.3
svn,1938,176.6
svn,1939,169.1
svn,1940,160.9
svn,1941,153.1
svn,1942,145.5
svn,1943,137.4
svn,1944,130.2
svn,1945,123.2
svn,1946,116.5
svn,1947,109.2
svn,1948,102.9
svn,1949,96.7
svn,1950,90.13
svn,1951,83.72
svn,1952,77.76
svn,1953,72.23
svn,1954,67.09
svn,1955,62.31
svn,1956,57.87
svn,1957,53.75
