FMID,MarketName,Website,Facebook,Twitter,Youtube,OtherMedia,street,city,County,State,zip,Season1Date,Season1Time,Season2Date,Season2Time,Season3Date,Season3Time,Season4Date,Season4Time,x,y,Location,Credit,WIC,WICcash,SFMNP,SNAP,Organic,Bakedgoods,Cheese,Crafts,Flowers,Eggs,Seafood,Herbs,Vegetables,Honey,Jams,Maple,Meat,Nursery,Nuts,Plants,Poultry,Prepared,Soap,Trees,Wine,Coffee,Beans,Fruits,Grains,Juices,Mushrooms,PetFood,Tofu,WildHarvested,updateTime
1003961,Wheatland Farmers' Market,,,,,,713 9th,wheatland,Platte,Wyoming,82201,07/13/2013,Sat: 8:00 AM-10:00 PM;,,,,,,,-104.9532569,42.0545521,Local government building grounds,Y,N,N,Y,N,N,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,3/14/2014 10:00:38 PM
1002347,Wheaton Farmers Market,http://milkladymarkets.org,https://www.facebook.com/MilkladyFarmersMarkets,https://twitter.com/milkladymarkets,,,Reedie Drive and Georgia Ave.,Wheaton,Montgomery,Maryland,20902,05/31/2014 to 09/27/2014,Sat: 9:00 AM-1:00 PM;,,,,,,,-77.050328,39.038842,Local government building grounds,Y,Y,N,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,Y,N,Y,N,N,Y,N,N,N,N,N,N,4/22/2014 3:05:30 PM
1004345,Wheaton Farmers Market,,,,,,Westside of Bldg on Boardwal adj to Cross St,Wheaton,,Illinois,60187,,,,,,,,,-88.1052,41.8723,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1004347,Wheaton French Market,http://www.bensidounmidwestmarkets.com/,facebook.com/BensidounFrenchMarket,https://twitter.com/BensidounMarket,,https://www.instagram.com/bensidounfrenchmarket/,200 S Main St.,Wheaton,DuPage,Illinois,60187,04/16/2016 to 11/12/2016,Sat: 8:00 AM-2:00 PM;,,,,,,,-88.1066285,41.8641760,,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,6/27/2016 4:17:43 PM
1001287,Wheeling Farmers Market I,,https://www.facebook.com/WheelingFarmersMarket,,,,1221 National Rd,Wheeling,Ohio,West Virginia,26003,06/01/2013 to 10/26/2013,Sat: 8:00 AM-12:00 PM;,,,,,,,-80.682717,40.073187,"Faith-based institution (e.g., church, mosque, synagogue, temple)",Y,N,N,Y,N,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,4/3/2014 2:52:14 PM
1008208,Wheeling Farmers Market II,,https://www.facebook.com/WheelingFarmersMarket,,,,Elm Terrace Shopping Center (East Cove Ave.),"Wheeling, ",Ohio,West Virginia,26003,07/09/2014 to 10/23/2014,Wed: 3:00 PM-6:00 PM;,,,,,,,-80.6533810,40.0450779,Private business parking lot,N,N,N,Y,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,4/3/2014 2:45:50 PM
1000608,Whistle Stop Park Farmers Market,,,,,,103 4th St NE,Dilworth,Clay,Minnesota,56529,07/11/2013 to 09/26/2013,Thu: 3:00 PM-7:00 PM;,,,,,,,-96.697755,46.876886,Other,N,N,N,N,N,Y,N,N,Y,Y,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,6/17/2013 11:43:57 AM
1001759,White County Farmers Market,http://www.utextension.utk.edu/white,,,,,Metcalf Park,Sparta,White,Tennessee,38583,,,,,,,,,-85.4723,35.9519,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1004675,White County Farmers Market,,,,,,66 East Kytle Street,Cleveland,White,Georgia,30528,06/01/2012 to 09/31/2012,Sat: 8:00 AM-12:00 PM;,,,,,,,-83.761911,34.596317,Local government building grounds,Y,N,N,N,N,-,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N,N,N,N,4/1/2014 2:36:36 PM
1005067,White Earth Community Farmers' Market,,,,,,,Mahnomen,Mahnomen,Minnesota,56557,05/01/2014 to 10/01/2014,Thu: 3:00 PM-6:00 PM;,,,,,,,-95.9686,47.3108,Other,Y,Y,N,N,Y,-,Y,N,N,N,Y,N,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,4/2/2014 9:39:35 AM
1000219,White Plains Farmer's Market,,,,,,,White Plains,Westchester,New York,10601,May to November,Wed:8:00 AM - 4:00 PM;,,,,,,,-73.7677,41.0319,Closed-off public street,N,N,N,N,Y,-,Y,Y,Y,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5/22/2012 8:16:53 PM
1001662,White Plains International Farmers Market,,,,,,"City Hall Parking Lot, 255 Main St, White Plains",White Plains,Westchester,New York,,,,,,,,,,-73.7655,41.0333,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1009421,White Rock Local Market ,,https://www.facebook.com/WhiteRockLocalMarket,,,,702 N. Buckner Blvd and 9150 Garland Rd,Dallas,,Texas,75218,,,,,,,,,-96.7112,32.846,,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2013
1010135,White Salmon Farmers' Market,,https://www.facebook.com/pages/White-Salmon-Farmers-Market/181714565219379,,,,Corner of Estes and Jewett,White Salmon ,Klickitat,Washington,98672,07/01/2014 to 09/30/2014,Tue: 4:00 PM-7:00 PM;,,,,,,,-121.4840161,45.7271523,Private business parking lot,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,Y,Y,5/13/2014 1:01:41 PM
1000116,White's Creek Organic Farmers Market,,,,,,Loacated at Earhman's General Store,Whites Creek,Davidson,Tennessee,37189,,,,,,,,,-86.7169,36.3367,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1006888,Whitefield Farmers' Market,,,,,,on the Commons,Whitefield,,New Hampshire,,,,,,,,,,-71.5778,43.6852,,N,N,N,N,N,-,Y,N,Y,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,7/23/2011 4:38:00 PM
1005008,Whitefish Downtown Farmers Market,http://www.whitefishfarmersmarket.org,,,,,Central Avenue and Railway Street,Whitefish,Flathead,Montana,59937,May to October,Tue:5:00 PM - 7:30 PM;,,,,,,,-114.3367120,48.4124822,Closed-off public street,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,5/26/2012 9:34:30 AM
1010089,"Whitehall Farmer's Market, Produce & Crafts",,https://www.facebook.com/WhitehallFarmersMarket,,,,"Legion St., between Division & Whitehall streets",Whitehall,Jefferson,Montana,59759,,Sat: 9:00 AM-1:00 PM;,08/06/2014 to 09/24/2014,Wed: 3:00 PM-6:00 PM;,,,,,-112.098480,45.869514,Local government building grounds,N,N,N,N,N,-,Y,N,Y,N,Y,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,5/2/2014 2:07:40 PM
1001069,Whitehall Farmers Market,,,,,,Saunders St,Salem,Washington,New York,12865,,,,,,,,,-73.4075,43.5584,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
1007670,Whitehall Road Farmers Market,http://www.ccealbany.com,,,,,"Jewish Community Center, Whitehall Road, Albany",Albany,Albany County,New York,,,,,,,,,,-73.8061,42.6485,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
1010884,Whitehorse Farmers Market,,https://www.facebook.com/pages/Whitehorse-Farmers-Market/531397356991670?ref=ts&fref=ts,,,,1180 Cascade Street,Darrington,Snohomish,Washington,98241,04/15/2015 to 10/31/2015,Fri: 9:30 AM-4:30 PM;Sat: 9:30 AM-4:30 PM;Sun: 9:30 AM-4:30 PM;,,,,,,,-121.6079540,48.2545260,,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,Y,Y,N,Y,N,Y,N,N,N,Y,N,Y,3/5/2015 2:22:30 PM
1008361,Whitehouse Farmers' Market,http://www.whitehouseoh.gov,,,,,10911 Toledo Street,Whitehouse,Lucas,Ohio,43571,07/13/2013 to 10/05/2013,Sat: 9:00 AM-12:00 PM;,05/04/2013 to 05/25/2013,Sat: 9:00 AM-12:00 PM;,,,,,-83.8041040,41.5178910,Local government building grounds,N,N,N,N,N,-,Y,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N,Y,N,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,3/20/2014 11:32:28 AM
1001691,Whitesboro Farmers Market,http://www.whitesborofarmersmarket.com,https://www.facebook.com/whitesboromarket,,,,Clinton St. & Main St.,Whitesboro,Oneida,New York,13492,06/02/2014 to 10/13/2014,Mon: 3:00 PM-7:00 PM;,,,,,,,-75.291152,43.121684,Local government building grounds,Y,N,N,N,N,-,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,N,N,N,N,N,3/17/2014 3:47:16 PM
1011145,Whitesburg/Letcher County Farmers Market,http://www.letchercountyfarmersmarket.com,Letcher County Farmers' Market,,,,198B Main Street,Whitesburg ,Letcher,Kentucky,41858,06/04/2016 to 10/29/2016,Wed: 3:00 PM-7:00 PM;Sat: 9:00 AM-1:00 PM;,,,,,,,-82.825485,37.116789,,Y,Y,N,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,Y,N,N,Y,6/27/2016 1:33:43 PM
1011756,Whitewater City Market,http://www.downtownwhitewater.com,www.facebook.com/WhitewaterCityMarket,,,,341 S. Fremont Street,Whitewater,Walworth,Wisconsin,53190,05/03/2016 to 10/25/2016,Tue: 3:30 PM-7:30 PM;,,,,,,,-88.731892,42.832570,,Y,Y,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,1/13/2016 7:07:11 AM
1000037,Whitewater Farmers Market,,,,,, 1415West Main St.,Whitewater,Walworth,Wisconsin,53190,04/26/2014 to 11/01/2014,Sat: 8:00 AM-12:00 PM;,,,,,,,-88.7596860,42.8344690,Private business parking lot,N,Y,N,Y,N,-,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,Y,Y,N,N,N,Y,N,N,N,N,N,N,3/31/2014 8:40:36 PM
1002386,Whitmore Lake Farm & Artisan Market,,,,,,75 Barker Road,Whitmore Lake,Washtenaw,Michigan,48189,,,,,,,,,-83.7638,42.4231,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,May  3 2010 12:50PM
1005344,Whitney Point Farmers Market,,,,,,"Whitney Pt Middle School, 2887 Rt 11",Whitney Point,Broome,New York,,,,,,,,,,-75.9727,42.3353,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1003537,Whittemore Farmers Market,,,,,,Times Square,Whittemore,Kossuth,Iowa,50598,,,,,,,,,-94.422,43.0647,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1011897,Whittier Host Lions Certified Farmers Market,,,,,,9401 S Painter Ave,South Whittier ,Los Angeles,California,90605,01/30/2016,Sat: 8:00 AM-1:00 PM;,,,,,,,-118.044332,33.953160,,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,4/27/2016 9:35:15 AM
1008697,Whittier Tuesday Evening Summer CFM,,,,,,12910 Bailey St.,Whittier ,Los Angeles,California,90601,05/21/2013 to 10/29/2013,Tue: 3:00 PM-7:30 PM;,,,,,,,-118.038187,33.980873,Closed-off public street,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,N,Y,Y,Y,N,N,N,N,N,Y,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,6/27/2013 4:34:04 PM
1007128,Whole Foods—Garden City Farmers’ Market,,,,,,151 Sockanosset Cross Rd.,Cranston,,Rhode Island,02920,,,,,,,,,-71.4561,41.7559,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1007125,Whole Foods—University Farmers’ Market,,,,,,601 North Main St.,Providence,,Rhode Island,02904,,,,,,,,,-71.4095,41.8366,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1007123,Whole Foods—Waterman Farmers’ Market,,,,,,261 Waterman St.,Providence,,Rhode Island,02906,,,,,,,,,-71.3863,41.8278,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1008915,Wholesale Greenmarket,http://www.grownyc.org,,,,,Oak Point Ave and Barry Street,Bronx,Bronx,New York,10474,07/01/2013 to 12/24/2013,Tue: 2:00 AM-8:00 AM;Wed: 2:00 AM-8:00 AM;Thu: 2:00 AM-8:00 AM;Fri: 2:00 AM-8:00 AM;Sat: 2:00 AM-8:00 AM;,,,,,,,-73.894834,40.808940,Other,N,N,N,N,N,-,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,7/24/2013 1:12:49 PM
1007229,WIC downtown Pittsburgh,,,,,,239 4th Ave.,Pittsburgh,Allegheny,Pennsylvania,,,,,,,,,,-80.0088,40.4451,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Apr 26 2010  2:11PM
1004488,WIC Satellite,,,,,,1450 Guerneville Road,Santa Rosa,Sonoma,California,,,,,,,,,,-122.766,38.4525,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
1010868,Wichita County Farmers' Market,,,,,,206 South 4th Street,Leoti,Wichita,Kansas,67861,05/06/2015 to 10/28/2015,Wed: 5:00 PM-6:30 PM;,,,,,,,-101.3583497,38.4802674,,Y,N,N,N,N,-,Y,N,N,N,Y,N,N,Y,Y,Y,N,N,N,N,Y,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,2/27/2015 10:38:22 AM
1006362,Wickendon Street Farmers Market,http://www.farmfreshri.org/find/farmersmarkets.php,,,,,Brook Street and Alves Way,Providence,Providence,Rhode Island,02903,,,,,,,,,-71.3971,41.8179,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1006202,Wicker Park/Bucktown (Chicago) Farmers Market,http://www.cityofchicago.org/specialevents,,,,,Wicker Park & Damen Streets,Chicago,Cook,Illinois,60602,,,,,,,,,-87.6774,41.9089,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1007008,Wilber Farmers Market,,,,,,,Wilber,Saline County,Nebraska,,,,,,,,,,-97.4147,40.1441,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
1011743,wilbraham winter farmers market,,,,,,2301 Boston Road,Wilbraham ,Hampden,Massachusetts,01095,12/05/2015 to 04/30/2016,Sun: 10:00 AM-2:00 PM;,,,,,,,-72.4613702,42.1515647,,Y,N,N,N,N,-,Y,N,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,N,N,12/10/2015 10:01:00 PM
1004062,Wilburton Farmers Market,,,,,,302 West Main St.,Wilburton,Latimer,Oklahoma,74578,,,,,,,,,-95.3135,34.9187,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1009486,WiLD Center's Farmers Markets ,http://www.wildcenter.org/,,,,,45 Museum Drive,Tupper Lake,,New York,12986,,,,,,,,,-74.4361,44.2197,,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2013
1002083,Wildberries Marketplace Farmers Market,http://www.humfarm.org,https://www.facebook.com/North.Coast.Growers.Association,,,,747 13th street,Arcata,Humboldt,California,95521,06/03/2014 to 10/28/2014,Tue: 3:30 PM-6:30 PM;,,,,,,,-124.0847601,40.8719469,Private business parking lot,N,Y,N,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,N,N,Y,Y,Y,N,Y,N,N,N,4/25/2014 2:48:57 PM
1005139,Wildwood Farmers' Market,http://www.wildwoodfarmersmarket.com,,,,,183 Plaza Drive,Wildwood,St. Louis,Missouri,63040,May to September,Sat:8:00 am - 1:30 pm;,,,,,,,-90.6233,38.5815,Local government building grounds,N,N,N,N,N,-,Y,Y,Y,Y,N,N,Y,Y,N,N,N,Y,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,Jun  1 2010  2:14PM
1003508,Wildwood Growers' Market,http://www.wildwood-fl.gov,,,,,100 N. Main Street,Wildwood,Sumter,Florida,34785,January to December,sun:9:00 AM - 1:00 PM;,,,,,,,-82.040785,28.854269,Local government building grounds,Y,N,N,N,N,-,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,5/16/2012 11:38:59 AM
1007328,Wilkes County Farmers Market,,,,,,200 Chestnut Street,North Wilkesboro,Wilkes,North Carolina,28659,,,,,,,,,-81.1377,36.163,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1002894,Wilkes-Barre Farmers Market,http://www.wilkes-barre.pa.us,,,,,Public Square,Wilkes-Barre,Luzerne,Pennsylvania,18711,,,,,,,,,-75.8818,41.2454,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1003564,Wilkinsburg Farmers Market,,,,,,South Avenue,Wilkinsburg,Allegheny,Pennsylvania,15221,,,,,,,,,-79.8954,40.4489,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1009801,Willamette Saturday Farmers Market,http://www.willamettefarmersmarket.com,https://www.facebook.com/willamettesaturdayfarmersmarket,,,,1720 Willamette Falls Dr,West Linn ,Multnomah,Oregon,,05/17/2014 to 10/18/2014,Sat: 11:00 AM-4:00 PM;,,,,,,,-122.657047,45.344391,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4/4/2014 11:04:40 PM
1009847,Williamsbridge Square HERBan Farmers' Market,http://www.HerbanFarmersMarket.org,https://www.facebook.com/HERBanFarmersMarket,https://twitter.com/HERBanFarmMarkt,,Instagram--> HerbanFarmersMarket,White Plains Road and E. Gun Hill Road,New York,Bronx,New York,10467,07/02/2014 to 11/12/2014,Wed: 10:00 AM-5:00 PM;,,,,,,,-73.866440,40.877482,Closed-off public street,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,N,Y,N,Y,N,N,N,N,4/7/2014 5:02:44 PM
1007380,Williamsburg County Farmers Market,,,,,,East Main Street,Kingstree,Williamsburg,South Carolina,29556,,,,,,,,,-79.8186,33.6667,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1000686,Williamsburg Farmers Market,,https://www.facebook.com/pages/Williamsburg-Farmers-Market/191504654205734,,,,Williamsburg city park,Williamsburg,Iowa,Iowa,52361,05/23/2014 to 10/17/2014,Fri: 4:00 PM-6:00 PM;,,,,,,,-92.0092,41.6615,Local government building grounds,N,N,N,N,N,Y,Y,N,Y,N,Y,N,N,Y,Y,N,N,N,N,Y,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,3/14/2014 12:42:00 PM
1009023,Williamsburg Farmers Market,http://www.williamsburgfarmersmarket.com,https://www.facebook.com/pages/WilliamsburgFM,https://twitter.com/WilliamsburgFM,,http://www.instagram.com/williamsburgfarmersmarket,402 W Duke of Gloucester Street,Williamsburg,Williamsburg,Virginia,23185,02/13/2016 to 02/13/2016,Sat: 8:30 AM-12:30 PM;,03/05/2016 to 03/26/2016,Sat: 8:30 AM-12:30 PM;,04/02/2016 to 11/26/2016,Sat: 8:00 AM-12:00 PM;,12/10/2016 to 12/17/2016,Sat: 8:00 AM-12:00 PM;,-76.706674,37.270942,,Y,N,N,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,6/27/2016 1:05:59 PM
1000084,Williamsburg Greenmarket,http://www.grownyc.org,https://www.facebook.com/BrooklynGreenmarkets,,,,Havemeyer & Broadway,Brooklyn,Kings,New York,11211,07/11/2013 to 11/21/2013,Thu: 8:00 AM-4:00 PM;,,,,,,,-73.959382,40.708670,Other,Y,Y,Y,Y,Y,N,Y,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,7/23/2013 3:10:23 PM
1000144,Williamson Farmers Market,,https://www.facebook.com/pages/Williamson-Farmers-Market/164105356994406,,,,100 East 3rd Ave.,Williamson,Mingo,West Virginia,25661,May to October,Sat:8:00 AM - 4:00 PM;,,,,,,,-82.2767620,37.6724360,Private business parking lot,N,N,N,N,N,-,Y,N,N,N,Y,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5/30/2012 11:38:33 AM
1002277,Williamsport Growers Farmers Market I,http://www.lycoming.extension.psu.edu,,,,,"4th and Diamond Streets, West End Christian Center",Williamsport,Lycoming,Pennsylvania,17701,,,,,,,,,-77.0491,41.2441,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1002515,Williamsport Growers Farmers Market II,http://www.lycoming.extension.psu.edu,,,,,5th and Pine Streets,Williamsport,Lycoming,Pennsylvania,17701,,,,,,,,,-76.8829,41.245,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1000896,Williamston Farmers' Market,http://www.williamston-mi.us/farmmarket.html,https://www.facebook.com/WilliamstonFarmersMarket,,,,"228 N. Putnam, Corner of N. Putnam and High Street",Williamston,Ingham,Michigan,48895,05/22/2016 to 10/09/2016,Sun: 10:00 AM-2:00 PM;,,,,,,,-84.2832650,42.6900859,,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,N,N,N,N,7/5/2016 11:58:37 AM
1008305,Williamstown Farmers Market,http://www.williamstownfarmersmarket.org,https://www.facebook.com/pages/Williamstown-Farmers-Market/134373453251471,,,,Spring Street,Williamstown,Berkshire,Massachusetts,01267,06/01/2013 to 10/12/2013,Sat: 9:00 AM-1:00 PM;,,,,,,,-73.204879,42.709661,Other,Y,N,N,N,N,-,Y,N,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,N,Y,Y,Y,Y,N,Y,N,N,Y,N,N,N,N,N,N,6/21/2013 11:39:32 AM
1007494,WILLIMANTIC FARMERS’ MARKET,,,,,,"Under the pavillion near the Frog Bridge,",Westport,Tolland,Connecticut,,,,,,,,,,-73.3579,41.1415,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1009269,Willis Tower Farmers Market ,http://www.chicago.metromix.com/events/mmxchi-willis-tower-farmers-market-event,,,,,233 S Wacker Dr ,Chicago,,Illinois,60606,,,,,,,,,-87.6366,41.8788,,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2013
1000668,Williston Farmers Market,http://www.willistonfarmersmarket.com,,,,,"Route 2, On the Village Green",Willston,Chittenden,Vermont,05495,,,,,,,,,-73.0756,44.4392,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Apr 19 2010  8:10AM
1005996,Willits CFM,http://www.mcfarm.org,,,,,100 State St,Willits,Mendocino,California,95490,,,,,,,,,-123.359,39.4129,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Apr 17 2010 11:00AM
1006940,Willmar Becker Avenue Farmers Market,http://www.willmardesigncenter.com,https://www.facebook.com/beckermarket,,,,414 Becker Avenue SW,Willmar,Kandiyohi,Minnesota,56201,06/05/2014 to 09/25/2014,Thu: 2:00 PM-6:00 PM;,,,,,,,-95.048702,45.120275,Private business parking lot,Y,N,N,N,N,N,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,4/1/2014 10:53:48 AM
1007643,Willmar Farmers Market,,,,,,"Westside Liquor Store (parking lot), 1600 Hwy 12 East,",Willmar,Kandiyohi County,Minnesota,,,,,,,,,,-95.0214,45.1241,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
