Restaurant Name,Zip Code,Inspection Date,Score,Address,Facility ID,Process Description
Smoothie King,78751,10/26/2015,88,"4601 N LAMAR BLVD Bunit 506
AUSTIN, TX 78751
(30.315431, -97.735647)",10543823,Routine Inspection
Snap Kitchen,78751,10/28/2015,83,"4616 TRIANGLE AVE Unit 200
AUSTIN, TX 78751
(30.314849, -97.733631)",10368351,Routine Inspection
South Oaks Nursing & Rehab Center,78748,08/05/2015,89,"2101 FRATE BARKER RD
AUSTIN, TX 78748
(30.149558, -97.840759)",11272445,Routine Inspection
Snap Kitchen,78751,12/31/2014,93,"4616 TRIANGLE AVE Unit 200
AUSTIN, TX 78751
(30.314849, -97.733631)",10368351,Routine Inspection
Snappy Snacks - Meat Market,78660,04/22/2015,87,"1608 CENTURY ST
AUSTIN, TX 78660
(30.450127, -97.66315)",10610827,Routine Inspection
Sonic Drive In,78704,01/08/2015,73,"2632 S LAMAR BLVD
AUSTIN, TX 78704
(30.245435, -97.779812)",2800288,Routine Inspection
Snack Bar,78704,01/07/2015,93,"1224 S CONGRESS AVE
AUSTIN, TX 78704
(30.251352, -97.749009)",10274565,Routine Inspection
Sommer Elementary,78717,04/29/2014,100,"16200 AVERY RANCH BLVD
AUSTIN, TX 78717
(30.503541, -97.751708)",10182044,Routine Inspection
Speedi-Stop,78702,12/29/2015,92,"1621 E CESAR CHAVEZ ST
AUSTIN, TX 78702
(30.257926, -97.726946)",2803792,Routine Inspection
Snap Kitchen #7,78731,01/30/2015,100,"3563 FAR WEST BLVD Unit 101
AUSTIN, TX 78731
(30.353572, -97.75363)",10959490,Routine Inspection
Soccer Zone South Austin,78748,03/18/2016,100,"9501 MANCHACA RD
AUSTIN, TX 78748
(30.177824, -97.821439)",10133311,Routine Inspection
Sonic Drive-In,78737,03/13/2014,88,"11801 W US 290 HWY Bldg B
AUSTIN, TX 78737
(30.213258, -97.966691)",10126470,Routine Inspection
Sonic Drive In,78617,07/06/2015,77,"3119 E SH 71 WB
AUSTIN, TX 78617
(30.204755, -97.642268)",2800650,Routine Inspection
Southpark Meadows Nursing & Rehabilitation Center ,78748,03/17/2016,98,"9801 S 1ST ST
AUSTIN, TX 78748
(30.162128, -97.800443)",11283202,Routine Inspection
Soccer Zone South Austin,78748,02/04/2014,94,"9501 MANCHACA RD
AUSTIN, TX 78748
(30.177824, -97.821439)",10133311,Routine Inspection
Southwest Theaters Lake Creek 7,78729,01/28/2016,90,"13729 N US 183 HWY NB Unit 1500
AUSTIN, TX 78729
(30.4588, -97.792507)",11046085,Routine Inspection
Spansion Cafeteria,78741,01/30/2014,94,"5204 E BEN WHITE BLVD WB
AUSTIN, TX 78741
(30.214203, -97.724821)",10398805,Routine Inspection
Smoothie Factory,78749,08/16/2016,94,"4404 W WILLIAM CANNON DR Unit C
AUSTIN, TX 78749
(30.223313, -97.841068)",11283822,Routine Inspection
Sonic Drive In,78753,10/20/2015,72,"9325 N LAMAR BLVD
AUSTIN, TX 78753
(30.362879, -97.697157)",2800472,Routine Inspection
Sonic Drive In,78726,04/10/2015,84,"11506 N FM 620 RD
AUSTIN, TX 78726
(30.454291, -97.827004)",2802126,Routine Inspection
Souper Salad,78753,02/24/2015,94,"12901 N IH 35 SVRD NB
AUSTIN, TX 78753
(30.413754, -97.673118)",10598822,Routine Inspection
"Southwest Key Cafe' del Sol, LLC",78721,01/30/2015,95,"6002 JAIN LN
AUSTIN, TX 78721
(30.260417, -97.682861)",10085428,Routine Inspection
Southwood Nursing Home,78704,03/20/2015,97,"3759 VALLEY VIEW RD
AUSTIN, TX 78704
(30.234968, -97.782529)",2800455,Routine Inspection
Snow Pea Restaurant,78731,05/02/2014,89,"3706 JEFFERSON ST
AUSTIN, TX 78731
(30.308954, -97.750764)",10073795,1st Follow Up to Routine of 50 - 69
Sonic,78759,02/27/2014,96,"11881 JOLLYVILLE RD
AUSTIN, TX 78759
(30.423579, -97.756447)",2801435,Routine Inspection
Sonic Drive In,78729,12/03/2015,81,"6816 MC NEIL DR
AUSTIN, TX 78729
(30.437951, -97.758737)",2801290,Routine Inspection
South Austin Assisted Living II,78749,07/20/2016,100,"4816 CHESNEY RIDGE DR
AUSTIN, TX 78749
(30.197614, -97.863745)",10964447,Routine Inspection
Sonic,78735,02/03/2016,83,"7714 W SH 71 Bldg A
AUSTIN, TX 78735
(30.242603, -97.882638)",2801236,Routine Inspection
Snap Kitchen,78746,12/22/2014,86,"6317 FM 2244 RD Unit 200
AUSTIN, TX 78746
(30.296641, -97.832492)",10860778,Routine Inspection
Soho Lounge,78701,06/23/2016,84,"217 E 6TH ST
AUSTIN, TX 78701
(30.26749, -97.740799)",2802841,Routine Inspection
Snack Max,78756,12/11/2014,96,"5630 N LAMAR BLVD
AUSTIN, TX 78756
(30.325614, -97.726569)",10088343,Routine Inspection
"Spec's Wines, Spirits & Finer Foods, #62",78758,12/04/2015,92,"10515 N MOPAC EXPY NB Bldg K
AUSTIN, TX 78758
(30.39131, -97.733317)",10016853,Routine Inspection
South Austin Assisted Living II,78749,01/08/2015,100,"4816 CHESNEY RIDGE DR
AUSTIN, TX 78749
(30.197614, -97.863745)",10964447,Routine Inspection
Sorrentos Coffee,78757,01/15/2015,100,"3021 W ANDERSON LN
AUSTIN, TX 78757
(30.360748, -97.740388)",10704381,Routine Inspection
"Spec's Wine,Spirits & Finer Foods #77, SFP Distrib.",78726,03/13/2015,100,"10601 N FM 620 RD Unit 107
AUSTIN, TX 78726
(30.444474, -97.832626)",10523728,Routine Inspection
Spansion Cafeteria,78741,01/15/2016,98,"5204 E BEN WHITE BLVD WB
AUSTIN, TX 78741
(30.214203, -97.724821)",10398805,Routine Inspection
South Austin Center (Sr Lunch),78704,02/17/2015,100,"2508 DURWOOD ST
AUSTIN, TX 78704
(30.238966, -97.759315)",2800257,Routine Inspection
Sonic Drive In,78749,08/15/2016,89,"9916 BRODIE LN
AUSTIN, TX 78749
(30.18455, -97.849237)",2802395,Routine Inspection
Snow Pea Asian Bistro,78613,06/01/2015,76,"14028 N US 183 HWY SVRD SB Bunit 170
AUSTIN, TX 78613
(30.478592, -97.802695)",11016282,Routine Inspection
Soccer Zone South Austin,78748,02/04/2015,87,"9501 MANCHACA RD
AUSTIN, TX 78748
(30.177824, -97.821439)",10133311,Routine Inspection
Sonic Drive In,78721,04/23/2015,93,"1815 AIRPORT BLVD
AUSTIN, TX 78721
(30.281568, -97.70334)",2800294,Routine Inspection
"Soup Peddler, The",78729,05/06/2015,100,"13219 N US 183 HWY NB Unit 400
AUSTIN, TX 78729
(30.461907, -97.775637)",11239863,Routine Inspection
Soto Restaurant,78613,07/14/2014,85,"11066 PECAN PARK BLVD
AUSTIN, TX 78613
(30.468665, -97.803766)",10835163,Routine Inspection
Sonic,78744,10/19/2015,97,"1805 E WILLIAM CANNON DR
AUSTIN, TX 78744
(30.188441, -97.765595)",2801215,Routine Inspection
Smoothie King,78751,05/06/2015,97,"4601 N LAMAR BLVD Bunit 506
AUSTIN, TX 78751
(30.315431, -97.735647)",10543823,Routine Inspection
Sonic,78748,02/04/2014,96,"155 W SLAUGHTER LN
AUSTIN, TX 78748
(30.167171, -97.791485)",2801018,Routine Inspection
Sonic Drive In,78729,09/10/2014,93,"6816 MC NEIL DR
AUSTIN, TX 78729
(30.437951, -97.758737)",2801290,Routine Inspection
Snack Max,78756,05/07/2015,93,"5630 N LAMAR BLVD
AUSTIN, TX 78756
(30.325614, -97.726569)",10088343,Routine Inspection
"Southwest Key Cafe' del Sol, LLC",78721,06/30/2016,92,"6002 JAIN LN
AUSTIN, TX 78721
(30.260417, -97.682861)",10085428,Routine Inspection
Snap Kitchen,78746,12/01/2015,97,"6317 FM 2244 RD Unit 200
AUSTIN, TX 78746
(30.296641, -97.832492)",10860778,Routine Inspection
Sodexo at Farmers Insurance,78728,04/01/2016,88,"15700 LONG VISTA DR
AUSTIN, TX 78728
(30.454659, -97.672369)",10909100,Routine Inspection
Spanish Oaks Golf Club,78738,10/27/2015,97,"13001 SPANISH OAKS CLUB DR
BEE CAVE, TX 78738
(30.302734, -97.947541)",10604229,Routine Inspection
Sonic,78741,06/24/2014,89,"1901 MONTOPOLIS DR
AUSTIN, TX 78741
(30.225894, -97.702825)",2801264,Routine Inspection
"Spec's Wine, Liquor & Fine Foods",78752,02/04/2014,100,"5775 AIRPORT BLVD
AUSTIN, TX 78752
(30.321938, -97.714104)",10002913,Routine Inspection
Sonic Drive In #113,78717,03/23/2016,82,"9215 W PARMER LN
AUSTIN, TX 78717
(30.477053, -97.765213)",10002170,Routine Inspection
Sonic Drive In,78721,03/24/2016,82,"1815 AIRPORT BLVD
AUSTIN, TX 78721
(30.281568, -97.70334)",2800294,Routine Inspection
Sonic,78758,05/20/2016,91,"12453 LAMPLIGHT VILLAGE AVE
AUSTIN, TX 78758
(30.415076, -97.696401)",2800491,Routine Inspection
Sonic Drive In #54,78702,05/24/2016,96,"2706 GONZALES ST
AUSTIN, TX 78702
(30.26067, -97.710552)",2800770,Routine Inspection
Southfield Bistro / Lizard Rock Cafe,78704,05/27/2014,92,"4000 S IH 35 SVRD SB
AUSTIN, TX 78704
(30.217562, -97.751392)",10526350,Routine Inspection
Snap Kitchen #13,78717,07/06/2015,100,"10526 W PARMER LN
AUSTIN, TX 78717
(30.496704, -97.774871)",11282261,Routine Inspection
Sonic Drive In,78704,01/07/2014,96,"2632 S LAMAR BLVD
AUSTIN, TX 78704
(30.245435, -97.779812)",2800288,Routine Inspection
Smoothie King,78705,06/03/2015,94,"504 W 24TH ST
AUSTIN, TX 78705
(30.287775, -97.742548)",11163745,Routine Inspection
South Austin Optimist Club,78745,04/24/2014,88,"6001 MANCHACA RD
AUSTIN, TX 78745
(30.212997, -97.80178)",10239372,Routine Inspection
Sonic,78758,11/25/2015,91,"12453 LAMPLIGHT VILLAGE AVE
AUSTIN, TX 78758
(30.415076, -97.696401)",2800491,Routine Inspection
Sonic,78759,06/02/2016,93,"11881 JOLLYVILLE RD
AUSTIN, TX 78759
(30.423579, -97.756447)",2801435,Routine Inspection
Sommer Elementary,78717,09/16/2015,97,"16200 AVERY RANCH BLVD
AUSTIN, TX 78717
(30.503541, -97.751708)",10182044,Routine Inspection
Snap Kitchen,78759,02/21/2014,97,"10001 RESEARCH BLVD NB Bunit 190
AUSTIN, TX 78759
(30.392179, -97.745794)",10816332,Routine Inspection
"Sparefoot, Corp.",78745,11/19/2015,95,"1606 W STASSNEY LN Unit 1
AUSTIN, TX 78745
(30.213367, -97.793265)",11234046,Routine Inspection
Sonic #43,78748,04/15/2016,97,"9708 MANCHACA RD
AUSTIN, TX 78748
(30.175359, -97.822993)",2800565,Routine Inspection
Souper Salad,78753,01/22/2016,78,"12901 N IH 35 SVRD NB
AUSTIN, TX 78753
(30.413754, -97.673118)",10598822,Routine Inspection
Sonic Drive In,78741,09/03/2014,88,"1745 E OLTORF ST
AUSTIN, TX 78741
(30.2326, -97.737668)",2800594,Routine Inspection
Speedway Food Mart,78705,09/25/2014,97,"104 E 31ST ST
AUSTIN, TX 78705
(30.29507, -97.736652)",2803713,Routine Inspection
Southern Hospitality,78752,01/14/2014,74,"6700 MIDDLE FISKVILLE RD Unit 405
AUSTIN, TX 78752
(30.328363, -97.707041)",10755566,Routine Inspection
Speedway Food Mart,78705,12/09/2015,90,"104 E 31ST ST
AUSTIN, TX 78705
(30.29507, -97.736652)",2803713,Routine Inspection
Snack Max,78756,05/04/2016,87,"5630 N LAMAR BLVD
AUSTIN, TX 78756
(30.325614, -97.726569)",10088343,Routine Inspection
Spartan Pizza,78702,05/27/2015,85,"1007 E 6TH ST
AUSTIN, TX 78702
(30.264972, -97.732147)",11250547,Routine Inspection
Sonic Drive In,78704,12/02/2015,89,"2632 S LAMAR BLVD
AUSTIN, TX 78704
(30.245435, -97.779812)",2800288,Routine Inspection
Soup Peddler Lamar,78704,06/23/2016,99,"2801 S LAMAR BLVD Unit A
AUSTIN, TX 78704
(30.24398, -97.781794)",10516435,Routine Inspection
Spartan Pizza,78702,11/02/2015,100,"1007 E 6TH ST
AUSTIN, TX 78702
(30.264972, -97.732147)",11250547,Routine Inspection
Soto Restaurant,78613,07/21/2016,80,"11066 PECAN PARK BLVD
AUSTIN, TX 78613
(30.468665, -97.803766)",10835163,Routine Inspection
Soup Peddler Lamar,78704,09/22/2014,90,"2801 S LAMAR BLVD Unit A
AUSTIN, TX 78704
(30.24398, -97.781794)",10516435,Routine Inspection
Soto Restaurant,78613,01/13/2016,96,"11066 PECAN PARK BLVD
AUSTIN, TX 78613
(30.468665, -97.803766)",10835163,Routine Inspection
"Spec's Wine, Spirits & Finer Foods #64",78748,01/02/2014,100,"9900 S IH 35 SVRD SB Bldg G
AUSTIN, TX 78748
(30.153976, -97.791688)",10211522,Routine Inspection
Sonic Drive In #113,78717,03/05/2015,100,"9215 W PARMER LN
AUSTIN, TX 78717
(30.477053, -97.765213)",10002170,Routine Inspection
Soto Restaurant,78613,01/05/2015,80,"11066 PECAN PARK BLVD
AUSTIN, TX 78613
(30.468665, -97.803766)",10835163,Routine Inspection
Sonic Drive In,78723,02/25/2016,81,"6208 CAMERON RD
AUSTIN, TX 78723
(30.31986, -97.696801)",2800734,Routine Inspection
South Austin Assisted Living,78749,03/20/2014,100,"4601 CHESNEY RIDGE DR
AUSTIN, TX 78749
(30.196179, -97.860997)",10594632,Routine Inspection
Sonic Drive In #54,78702,09/10/2015,97,"2706 GONZALES ST
AUSTIN, TX 78702
(30.26067, -97.710552)",2800770,Routine Inspection
Snap Kitchen,78759,10/09/2015,100,"10001 RESEARCH BLVD NB Bunit 190
AUSTIN, TX 78759
(30.392179, -97.745794)",10816332,Routine Inspection
Smokey Mo's Bar-B-Q,78717,08/08/2016,95,"10621 W PARMER LN Unit 103
AUSTIN, TX 78717
(30.499755, -97.776502)",11391058,Routine Inspection
"Southwest Key Cafe' del Sol, LLC",78721,06/09/2015,97,"6002 JAIN LN
AUSTIN, TX 78721
(30.260417, -97.682861)",10085428,Routine Inspection
South Austin Assisted Living II,78749,07/29/2014,100,"4816 CHESNEY RIDGE DR
AUSTIN, TX 78749
(30.197614, -97.863745)",10964447,Routine Inspection
Southwest Parkway Market,78735,09/22/2015,97,"4601 SOUTHWEST PKWY Unit 110
AUSTIN, TX 78735
(30.239925, -97.832027)",2803967,Routine Inspection
South Austin Center (Sr Lunch),78704,06/29/2015,96,"2508 DURWOOD ST
AUSTIN, TX 78704
(30.238966, -97.759315)",2800257,Routine Inspection
Snappy Snacks Kitchen,78660,08/31/2015,86,"15630 VISION DR
AUSTIN, TX 78660
(30.450497, -97.661809)",10338000,Routine Inspection
Snap Kitchen,78746,05/11/2016,94,"6317 FM 2244 RD Unit 200
AUSTIN, TX 78746
(30.296641, -97.832492)",10860778,Routine Inspection
South Austin Assisted Living,78749,09/16/2014,100,"4601 CHESNEY RIDGE DR
AUSTIN, TX 78749
(30.196179, -97.860997)",10594632,Routine Inspection
Sommer Elementary,78717,08/29/2016,95,"16200 AVERY RANCH BLVD
AUSTIN, TX 78717
(30.503541, -97.751708)",10182044,Routine Inspection
Sonic,78758,11/21/2014,93,"12453 LAMPLIGHT VILLAGE AVE
AUSTIN, TX 78758
(30.415076, -97.696401)",2800491,Routine Inspection
Sonic,78741,05/10/2016,87,"1901 MONTOPOLIS DR
AUSTIN, TX 78741
(30.225894, -97.702825)",2801264,Routine Inspection
Sodexo @ Flextronics,78727,03/23/2015,97,"12501 RESEARCH BLVD NB
AUSTIN, TX 78727
(30.429478, -97.758993)",2800293,Routine Inspection
Snap Kitchen #13,78717,11/25/2015,97,"10526 W PARMER LN
AUSTIN, TX 78717
(30.496704, -97.774871)",11282261,Routine Inspection
Sonic Drive In,78723,10/16/2014,90,"6208 CAMERON RD
AUSTIN, TX 78723
(30.31986, -97.696801)",2800734,Routine Inspection
Southside Flying Pizza,78704,08/17/2015,90,"1222 S LAMAR BLVD
AUSTIN, TX 78704
(30.254107, -97.762689)",11080084,Routine Inspection
Sonic Drive-In #6,78745,12/16/2014,94,"804 W STASSNEY LN
AUSTIN, TX 78745
(30.209114, -97.783859)",2800585,Routine Inspection
"Southwest Key Cafe' del Sol, LLC",78721,12/12/2013,91,"6002 JAIN LN
AUSTIN, TX 78721
(30.260417, -97.682861)",10085428,Routine Inspection
Smoothie King,78751,05/12/2016,92,"4601 N LAMAR BLVD Bunit 506
AUSTIN, TX 78751
(30.315431, -97.735647)",10543823,Routine Inspection
Snappy Snacks Kitchen,78660,12/01/2014,86,"15630 VISION DR
AUSTIN, TX 78660
(30.450497, -97.661809)",10338000,Routine Inspection
Sodexo- Concordia University,78726,03/22/2016,96,"11400 CONCORDIA UNIVERSITY DR
AUSTIN, TX 78726
(30.420121, -97.837142)",10188779,Routine Inspection
Southfield Bistro / Lizard Rock Cafe,78704,12/16/2014,85,"4000 S IH 35 SVRD SB
AUSTIN, TX 78704
(30.217562, -97.751392)",10526350,Routine Inspection
"Spec's Wine,Spirits & Finer Foods #77, SFP Distrib.",78726,10/14/2014,100,"10601 N FM 620 RD Unit 107
AUSTIN, TX 78726
(30.444474, -97.832626)",10523728,Routine Inspection
Speedy Express,78653,06/03/2015,79,"12836 E US 290 HWY WB
MANOR, TX 78653
(30.349678, -97.526006)",10479775,Routine Inspection
Snow Pea Asian Bistro,78613,06/06/2014,71,"14028 N US 183 HWY SVRD SB Bunit 170
AUSTIN, TX 78613
(30.478592, -97.802695)",11016282,Routine Inspection
Sodexo @ Bae Systems-Unit 27,78725,11/09/2015,78,"6500 TRACOR LN Bldg 27
AUSTIN, TX 78725
(30.277173, -97.661185)",10207265,Routine Inspection
Sodexo @ Bae Systems-Unit 27,78725,10/02/2014,80,"6500 TRACOR LN Bldg 27
AUSTIN, TX 78725
(30.277173, -97.661185)",10207265,Routine Inspection
Sonic Drive In,78726,02/18/2014,91,"11506 N FM 620 RD
AUSTIN, TX 78726
(30.454291, -97.827004)",2802126,Routine Inspection
Sonic Drive In,78741,03/03/2016,93,"1745 E OLTORF ST
AUSTIN, TX 78741
(30.2326, -97.737668)",2800594,Routine Inspection
Soccer Zone South Austin,78748,08/04/2015,91,"9501 MANCHACA RD
AUSTIN, TX 78748
(30.177824, -97.821439)",10133311,Routine Inspection
Soup Peddler Lamar,78704,01/22/2016,98,"2801 S LAMAR BLVD Unit A
AUSTIN, TX 78704
(30.24398, -97.781794)",10516435,Routine Inspection
Speedy Mart,78750,02/27/2014,97,"10300 ANDERSON MILL RD
AUSTIN, TX 78750
(30.447158, -97.804346)",2803804,Routine Inspection
Snap Kitchen,78759,08/04/2016,96,"10001 RESEARCH BLVD NB Bunit 190
AUSTIN, TX 78759
(30.392179, -97.745794)",10816332,Routine Inspection
Sonic Drive In,78729,05/10/2016,85,"6816 MC NEIL DR
AUSTIN, TX 78729
(30.437951, -97.758737)",2801290,Routine Inspection
"Southwest Key Cafe' del Sol, LLC",78721,08/05/2014,95,"6002 JAIN LN
AUSTIN, TX 78721
(30.260417, -97.682861)",10085428,Routine Inspection
Sonic Drive-In #6,78745,06/23/2014,79,"804 W STASSNEY LN
AUSTIN, TX 78745
(30.209114, -97.783859)",2800585,Routine Inspection
Sonic Drive In,78617,01/19/2016,93,"3119 E SH 71 WB
AUSTIN, TX 78617
(30.204755, -97.642268)",2800650,Routine Inspection
"Spec's Wine, Liquor & Fine Foods",78752,06/21/2016,90,"5775 AIRPORT BLVD
AUSTIN, TX 78752
(30.321938, -97.714104)",10002913,Routine Inspection
Smoothie King,78746,10/05/2016,100,"3201 BEE CAVES RD Unit 167
AUSTIN, TX 78746
(30.273879, -97.799654)",11503088,Routine Inspection
Southwood Nursing Home,78704,03/11/2014,90,"3759 VALLEY VIEW RD
AUSTIN, TX 78704
(30.234968, -97.782529)",2800455,Routine Inspection
Smoothies Paradise,78746,06/29/2016,96,"2901 S CAPITAL OF TEXAS HWY NB
AUSTIN, TX 78746
(30.254658, -97.809462)",11461098,Routine Inspection
Southfield Bistro / Lizard Rock Cafe,78704,05/11/2015,88,"4000 S IH 35 SVRD SB
AUSTIN, TX 78704
(30.217562, -97.751392)",10526350,Routine Inspection
Sonic Drive In,78749,09/09/2015,88,"9916 BRODIE LN
AUSTIN, TX 78749
(30.18455, -97.849237)",2802395,Routine Inspection
Sonic Drive In #54,78702,04/29/2014,89,"2706 GONZALES ST
AUSTIN, TX 78702
(30.26067, -97.710552)",2800770,Routine Inspection
Spanish Oaks Lodge & Pool,78738,10/27/2015,90,"5717 KRAUSE LN
BEE CAVE, TX 78738
(30.285146, -97.944608)",10181259,Routine Inspection
South Congress Cafe,78704,03/25/2015,86,"1600 S CONGRESS AVE
AUSTIN, TX 78704
(30.247767, -97.750359)",2801577,Routine Inspection
Southwest Parkway Market,78735,10/16/2014,100,"4601 SOUTHWEST PKWY Unit 110
AUSTIN, TX 78735
(30.239925, -97.832027)",2803967,Routine Inspection
Spansion Cafeteria,78741,08/03/2016,83,"5204 E BEN WHITE BLVD WB
AUSTIN, TX 78741
(30.214203, -97.724821)",10398805,Routine Inspection
Souper Salad,78753,09/02/2014,90,"12901 N IH 35 SVRD NB
AUSTIN, TX 78753
(30.413754, -97.673118)",10598822,Routine Inspection
Sonic Drive In,78723,08/16/2016,94,"7112 ED BLUESTEIN BLVD SB
AUSTIN, TX 78723
(30.312799, -97.662825)",2800619,Routine Inspection
Sonic Drive-In,78744,09/23/2014,85,"5105 E STASSNEY LN
AUSTIN, TX 78744
(30.19342, -97.739499)",2800385,Routine Inspection
Texas Club Bar & Grill,78744,08/27/2015,90,"4914 BURLESON RD
AUSTIN, TX 78744
(30.211807, -97.729654)",10848373,Routine Inspection
Stinson's Bistro,78756,03/21/2016,91,"4416 BURNET RD
AUSTIN, TX 78756
(30.315161, -97.741716)",11078892,Routine Inspection
Subway,78704,05/28/2015,76,"2315 S CONGRESS AVE
AUSTIN, TX 78704
(30.239132, -97.75328)",10864026,Routine Inspection
Split Level,78701,08/06/2014,97,"300 E 6TH ST
AUSTIN, TX 78701
(30.267328, -97.74022)",10939459,Routine Inspection
Starbucks Coffee #13331,78758,02/26/2016,96,"11410 CENTURY OAKS TER Bunit 108
AUSTIN, TX 78758
(30.401624, -97.726374)",10009728,Routine Inspection
Spicewood Elementary,78750,09/13/2016,94,"11601 OLSON DR
AUSTIN, TX 78750
(30.446111, -97.804274)",2800243,Routine Inspection
Star of Texas Inn,78705,06/13/2016,84,"2109 RIO GRANDE ST
AUSTIN, TX 78705
(30.284812, -97.744981)",10840590,Routine Inspection
Starbucks Coffee #6386,78745,09/13/2016,97,"6816 WEST GATE BLVD
AUSTIN, TX 78745
(30.207751, -97.815121)",2801590,Routine Inspection
Stardust Club,78748,10/15/2014,83,"11940 MANCHACA RD
AUSTIN, TX 78748
(30.145872, -97.833057)",2801161,Routine Inspection
Starbucks Coffee #8632,78704,07/11/2014,96,"2300 S IH 35 SVRD SB
AUSTIN, TX 78704
(30.233333, -97.741946)",2802363,Routine Inspection
Stepping Stone Child Dev,78701,09/03/2014,100,"1313 RED RIVER ST
AUSTIN, TX 78701
(30.274065, -97.735073)",2801664,Routine Inspection
Stop N Tote,78702,06/15/2016,76,"2715 E 5TH ST
AUSTIN, TX 78702
(30.256749, -97.71153)",11321144,Routine Inspection
Spring Food Mart,78729,06/29/2015,84,"13125 POND SPRINGS RD Unit 101
AUSTIN, TX 78729
(30.443562, -97.776038)",10628274,Routine Inspection
Starbuck's Coffee # 10757,78704,08/09/2016,98,"500 E BEN WHITE BLVD WB
AUSTIN, TX 78704
(30.220068, -97.757509)",10005994,Routine Inspection
Speedy Stop,78728,03/06/2015,100,"14735 BRATTON LN
AUSTIN, TX 78728
(30.446465, -97.686091)",2804114,Routine Inspection
SpringHill Suites,78744,02/17/2016,92,"4501 S IH 35 SVRD NB
AUSTIN, TX 78744
(30.211396, -97.753797)",2801511,Routine Inspection
Step In Grocery,78752,03/06/2014,81,"7309 CAMERON RD
AUSTIN, TX 78752
(30.328537, -97.690637)",2803597,Routine Inspection
Springhill Restaurant,78660,09/08/2014,82,"2505 W PECAN ST
AUSTIN, TX 78660
(30.447602, -97.653521)",2800673,Routine Inspection
St David's Medical Center Cafe,78705,04/22/2014,77,"919 E 32ND ST
AUSTIN, TX 78705
(30.290095, -97.725128)",2801177,Routine Inspection
Starbucks Coffee #13331,78758,07/22/2014,100,"11410 CENTURY OAKS TER Bunit 108
AUSTIN, TX 78758
(30.401624, -97.726374)",10009728,Routine Inspection
Starbuck's Coffee #10618,78748,02/20/2014,97,"9300 S IH 35 SVRD SB
AUSTIN, TX 78748
(30.164828, -97.787933)",2803137,Routine Inspection
Starbucks Coffee #11556,78758,03/25/2015,96,"2505 W PARMER LN
AUSTIN, TX 78758
(30.419293, -97.702745)",10061972,Routine Inspection
Starbuck's Coffee Co #6256,78731,04/06/2015,97,"3637 FAR WEST BLVD
AUSTIN, TX 78731
(30.354762, -97.756107)",2801229,Routine Inspection
St. Mary's Cathederal School,78701,11/08/2013,100,"910 SAN JACINTO BLVD
AUSTIN, TX 78701
(30.270812, -97.739104)",2800606,Routine Inspection
Subway,78727,08/11/2014,100,"6001 W PARMER LN Unit 240
AUSTIN, TX 78727
(30.442054, -97.74155)",10887185,Routine Inspection
Stepping Stone School,78750,01/16/2015,100,"9914 WOODLAND VILLAGE DR
AUSTIN, TX 78750
(30.455244, -97.793039)",10243109,Routine Inspection
St. Andrew's Episcopal School-Concession,78735,12/15/2014,100,"5901 SOUTHWEST PKWY
AUSTIN, TX 78735
(30.247106, -97.848037)",10004307,Routine Inspection
Stepping Stone School,78748,08/30/2016,100,"9405 BRODIE LN
AUSTIN, TX 78748
(30.190398, -97.845372)",2802293,Routine Inspection
Stepping Stone School,78750,10/11/2016,97,"9914 WOODLAND VILLAGE DR
AUSTIN, TX 78750
(30.455244, -97.793039)",10243109,Routine Inspection
Starbucks Coffee #6368,78701,10/02/2015,97,"501 W 15TH ST
AUSTIN, TX 78701
(30.278185, -97.744242)",2801814,Routine Inspection
Stubb's Bar-B-Q at Graceland Grocery,78736,10/13/2016,97,"8600 W US 290 HWY
AUSTIN, TX 78736
(30.23447, -97.911646)",11374007,Routine Inspection
Starbucks Coffee #22300,78723,07/24/2015,100,"1801 E 51ST ST Bunit 190
AUSTIN, TX 78723
(30.302589, -97.697714)",11261275,Routine Inspection
Starbucks Coffee # 20458,78741,09/19/2016,96,"1920 E RIVERSIDE DR Bunit 100
AUSTIN, TX 78741
(30.241939, -97.728297)",11309856,Routine Inspection
Split Level,78701,04/28/2016,90,"300 E 6TH ST
AUSTIN, TX 78701
(30.267328, -97.74022)",10939459,Routine Inspection
Stardust Club,78748,10/01/2015,87,"11940 MANCHACA RD
AUSTIN, TX 78748
(30.145872, -97.833057)",2801161,Routine Inspection
St Austin's Church,78705,04/10/2015,97,"2026 GUADALUPE ST
AUSTIN, TX 78705
(30.283667, -97.741973)",2801144,Routine Inspection
Starbuck's Coffee # 10757,78704,09/09/2015,89,"500 E BEN WHITE BLVD WB
AUSTIN, TX 78704
(30.220068, -97.757509)",10005994,Routine Inspection
Stepping Stone School XVIII,78748,03/29/2016,100,"9325 ALICE MAE LN
AUSTIN, TX 78748
(30.165711, -97.794227)",11273477,Routine Inspection
Starbuck's Coffee #6341,78731,02/21/2014,92,"3317 NORTHLAND DR
AUSTIN, TX 78731
(30.337172, -97.756803)",2801363,Routine Inspection
"Strange Brew, Austin Coffee",78745,01/08/2015,97,"5700 MANCHACA RD Unit 310
AUSTIN, TX 78745
(30.214318, -97.79948)",10810050,Routine Inspection
Subway,78758,05/16/2014,93,"2501 W PARMER LN Unit 700
AUSTIN, TX 78758
(30.418687, -97.701814)",10385802,Routine Inspection
