FMID,MarketName,Website,Facebook,Twitter,Youtube,OtherMedia,street,city,County,State,zip,Season1Date,Season1Time,Season2Date,Season2Time,Season3Date,Season3Time,Season4Date,Season4Time,x,y,Location,Credit,WIC,WICcash,SFMNP,SNAP,Organic,Bakedgoods,Cheese,Crafts,Flowers,Eggs,Seafood,Herbs,Vegetables,Honey,Jams,Maple,Meat,Nursery,Nuts,Plants,Poultry,Prepared,Soap,Trees,Wine,Coffee,Beans,Fruits,Grains,Juices,Mushrooms,PetFood,Tofu,WildHarvested,updateTime
1010884,Whitehorse Farmers Market,nan,https://www.facebook.com/pages/Whitehorse-Farmers-Market/531397356991670?ref=ts&fref=ts,nan,nan,nan,1180 Cascade Street,Darrington,Snohomish,Washington,98241,04/15/2015 to 10/31/2015,Fri: 9:30 AM-4:30 PM;Sat: 9:30 AM-4:30 PM;Sun: 9:30 AM-4:30 PM;,nan,nan,nan,nan,nan,nan,-121.607954,48.254526,nan,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,Y,Y,N,Y,N,Y,N,N,N,Y,N,Y,3/5/2015 2:22:30 PM
1008361,Whitehouse Farmers' Market,http://www.whitehouseoh.gov,nan,nan,nan,nan,10911 Toledo Street,Whitehouse,Lucas,Ohio,43571,07/13/2013 to 10/05/2013,Sat: 9:00 AM-12:00 PM;,05/04/2013 to 05/25/2013,Sat: 9:00 AM-12:00 PM;,nan,nan,nan,nan,-83.80410400000001,41.517891,Local government building grounds,N,N,N,N,N,-,Y,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N,Y,N,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,3/20/2014 11:32:28 AM
1001691,Whitesboro Farmers Market,http://www.whitesborofarmersmarket.com,https://www.facebook.com/whitesboromarket,nan,nan,nan,Clinton St. & Main St.,Whitesboro,Oneida,New York,13492,06/02/2014 to 10/13/2014,Mon: 3:00 PM-7:00 PM;,nan,nan,nan,nan,nan,nan,-75.291152,43.121684,Local government building grounds,Y,N,N,N,N,-,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,N,N,N,N,N,3/17/2014 3:47:16 PM
1011145,Whitesburg/Letcher County Farmers Market,http://www.letchercountyfarmersmarket.com,Letcher County Farmers' Market,nan,nan,nan,198B Main Street,Whitesburg ,Letcher,Kentucky,41858,06/04/2016 to 10/29/2016,Wed: 3:00 PM-7:00 PM;Sat: 9:00 AM-1:00 PM;,nan,nan,nan,nan,nan,nan,-82.825485,37.116789000000004,nan,Y,Y,N,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,Y,N,N,Y,6/27/2016 1:33:43 PM
1011756,Whitewater City Market,http://www.downtownwhitewater.com,www.facebook.com/WhitewaterCityMarket,nan,nan,nan,341 S. Fremont Street,Whitewater,Walworth,Wisconsin,53190,05/03/2016 to 10/25/2016,Tue: 3:30 PM-7:30 PM;,nan,nan,nan,nan,nan,nan,-88.731892,42.832570000000004,nan,Y,Y,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,1/13/2016 7:07:11 AM
1000037,Whitewater Farmers Market,nan,nan,nan,nan,nan, 1415West Main St.,Whitewater,Walworth,Wisconsin,53190,04/26/2014 to 11/01/2014,Sat: 8:00 AM-12:00 PM;,nan,nan,nan,nan,nan,nan,-88.759686,42.834469,Private business parking lot,N,Y,N,Y,N,-,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,Y,Y,N,N,N,Y,N,N,N,N,N,N,3/31/2014 8:40:36 PM
1002386,Whitmore Lake Farm & Artisan Market,nan,nan,nan,nan,nan,75 Barker Road,Whitmore Lake,Washtenaw,Michigan,48189,nan,nan,nan,nan,nan,nan,nan,nan,-83.7638,42.4231,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,May  3 2010 12:50PM
1005344,Whitney Point Farmers Market,nan,nan,nan,nan,nan,"Whitney Pt Middle School, 2887 Rt 11",Whitney Point,Broome,New York,nan,nan,nan,nan,nan,nan,nan,nan,nan,-75.9727,42.3353,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1003537,Whittemore Farmers Market,nan,nan,nan,nan,nan,Times Square,Whittemore,Kossuth,Iowa,50598,nan,nan,nan,nan,nan,nan,nan,nan,-94.42200000000001,43.0647,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1011897,Whittier Host Lions Certified Farmers Market,nan,nan,nan,nan,nan,9401 S Painter Ave,South Whittier ,Los Angeles,California,90605,01/30/2016,Sat: 8:00 AM-1:00 PM;,nan,nan,nan,nan,nan,nan,-118.04433200000001,33.95316,nan,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,4/27/2016 9:35:15 AM
1008697,Whittier Tuesday Evening Summer CFM,nan,nan,nan,nan,nan,12910 Bailey St.,Whittier ,Los Angeles,California,90601,05/21/2013 to 10/29/2013,Tue: 3:00 PM-7:30 PM;,nan,nan,nan,nan,nan,nan,-118.03818700000001,33.980872999999995,Closed-off public street,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,N,Y,Y,Y,N,N,N,N,N,Y,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,6/27/2013 4:34:04 PM
1007128,Whole Foods—Garden City Farmers’ Market,nan,nan,nan,nan,nan,151 Sockanosset Cross Rd.,Cranston,nan,Rhode Island,02920,nan,nan,nan,nan,nan,nan,nan,nan,-71.4561,41.7559,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1007125,Whole Foods—University Farmers’ Market,nan,nan,nan,nan,nan,601 North Main St.,Providence,nan,Rhode Island,02904,nan,nan,nan,nan,nan,nan,nan,nan,-71.4095,41.8366,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1007123,Whole Foods—Waterman Farmers’ Market,nan,nan,nan,nan,nan,261 Waterman St.,Providence,nan,Rhode Island,02906,nan,nan,nan,nan,nan,nan,nan,nan,-71.3863,41.8278,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1008915,Wholesale Greenmarket,http://www.grownyc.org,nan,nan,nan,nan,Oak Point Ave and Barry Street,Bronx,Bronx,New York,10474,07/01/2013 to 12/24/2013,Tue: 2:00 AM-8:00 AM;Wed: 2:00 AM-8:00 AM;Thu: 2:00 AM-8:00 AM;Fri: 2:00 AM-8:00 AM;Sat: 2:00 AM-8:00 AM;,nan,nan,nan,nan,nan,nan,-73.894834,40.80894,Other,N,N,N,N,N,-,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,7/24/2013 1:12:49 PM
1007229,WIC downtown Pittsburgh,nan,nan,nan,nan,nan,239 4th Ave.,Pittsburgh,Allegheny,Pennsylvania,nan,nan,nan,nan,nan,nan,nan,nan,nan,-80.0088,40.4451,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Apr 26 2010  2:11PM
1004488,WIC Satellite,nan,nan,nan,nan,nan,1450 Guerneville Road,Santa Rosa,Sonoma,California,nan,nan,nan,nan,nan,nan,nan,nan,nan,-122.766,38.4525,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
1010868,Wichita County Farmers' Market,nan,nan,nan,nan,nan,206 South 4th Street,Leoti,Wichita,Kansas,67861,05/06/2015 to 10/28/2015,Wed: 5:00 PM-6:30 PM;,nan,nan,nan,nan,nan,nan,-101.35834969999999,38.4802674,nan,Y,N,N,N,N,-,Y,N,N,N,Y,N,N,Y,Y,Y,N,N,N,N,Y,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,2/27/2015 10:38:22 AM
1006362,Wickendon Street Farmers Market,http://www.farmfreshri.org/find/farmersmarkets.php,nan,nan,nan,nan,Brook Street and Alves Way,Providence,Providence,Rhode Island,02903,nan,nan,nan,nan,nan,nan,nan,nan,-71.3971,41.8179,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1006202,Wicker Park/Bucktown (Chicago) Farmers Market,http://www.cityofchicago.org/specialevents,nan,nan,nan,nan,Wicker Park & Damen Streets,Chicago,Cook,Illinois,60602,nan,nan,nan,nan,nan,nan,nan,nan,-87.6774,41.9089,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1007008,Wilber Farmers Market,nan,nan,nan,nan,nan,nan,Wilber,Saline County,Nebraska,nan,nan,nan,nan,nan,nan,nan,nan,nan,-97.4147,40.1441,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
1011743,wilbraham winter farmers market,nan,nan,nan,nan,nan,2301 Boston Road,Wilbraham ,Hampden,Massachusetts,01095,12/05/2015 to 04/30/2016,Sun: 10:00 AM-2:00 PM;,nan,nan,nan,nan,nan,nan,-72.4613702,42.15156470000001,nan,Y,N,N,N,N,-,Y,N,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,N,N,12/10/2015 10:01:00 PM
1004062,Wilburton Farmers Market,nan,nan,nan,nan,nan,302 West Main St.,Wilburton,Latimer,Oklahoma,74578,nan,nan,nan,nan,nan,nan,nan,nan,-95.3135,34.9187,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1009486,WiLD Center's Farmers Markets ,http://www.wildcenter.org/,nan,nan,nan,nan,45 Museum Drive,Tupper Lake,nan,New York,12986,nan,nan,nan,nan,nan,nan,nan,nan,-74.4361,44.2197,nan,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2013
1002083,Wildberries Marketplace Farmers Market,http://www.humfarm.org,https://www.facebook.com/North.Coast.Growers.Association,nan,nan,nan,747 13th street,Arcata,Humboldt,California,95521,06/03/2014 to 10/28/2014,Tue: 3:30 PM-6:30 PM;,nan,nan,nan,nan,nan,nan,-124.0847601,40.8719469,Private business parking lot,N,Y,N,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,N,N,Y,Y,Y,N,Y,N,N,N,4/25/2014 2:48:57 PM
1005139,Wildwood Farmers' Market,http://www.wildwoodfarmersmarket.com,nan,nan,nan,nan,183 Plaza Drive,Wildwood,St. Louis,Missouri,63040,May to September,Sat:8:00 am - 1:30 pm;,nan,nan,nan,nan,nan,nan,-90.6233,38.5815,Local government building grounds,N,N,N,N,N,-,Y,Y,Y,Y,N,N,Y,Y,N,N,N,Y,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,Jun  1 2010  2:14PM
1003508,Wildwood Growers' Market,http://www.wildwood-fl.gov,nan,nan,nan,nan,100 N. Main Street,Wildwood,Sumter,Florida,34785,January to December,sun:9:00 AM - 1:00 PM;,nan,nan,nan,nan,nan,nan,-82.040785,28.854269,Local government building grounds,Y,N,N,N,N,-,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,5/16/2012 11:38:59 AM
1007328,Wilkes County Farmers Market,nan,nan,nan,nan,nan,200 Chestnut Street,North Wilkesboro,Wilkes,North Carolina,28659,nan,nan,nan,nan,nan,nan,nan,nan,-81.1377,36.163000000000004,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1002894,Wilkes-Barre Farmers Market,http://www.wilkes-barre.pa.us,nan,nan,nan,nan,Public Square,Wilkes-Barre,Luzerne,Pennsylvania,18711,nan,nan,nan,nan,nan,nan,nan,nan,-75.8818,41.2454,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1003564,Wilkinsburg Farmers Market,nan,nan,nan,nan,nan,South Avenue,Wilkinsburg,Allegheny,Pennsylvania,15221,nan,nan,nan,nan,nan,nan,nan,nan,-79.8954,40.4489,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1009801,Willamette Saturday Farmers Market,http://www.willamettefarmersmarket.com,https://www.facebook.com/willamettesaturdayfarmersmarket,nan,nan,nan,1720 Willamette Falls Dr,West Linn ,Multnomah,Oregon,nan,05/17/2014 to 10/18/2014,Sat: 11:00 AM-4:00 PM;,nan,nan,nan,nan,nan,nan,-122.65704699999999,45.344390999999995,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4/4/2014 11:04:40 PM
1009847,Williamsbridge Square HERBan Farmers' Market,http://www.HerbanFarmersMarket.org,https://www.facebook.com/HERBanFarmersMarket,https://twitter.com/HERBanFarmMarkt,nan,Instagram--> HerbanFarmersMarket,White Plains Road and E. Gun Hill Road,New York,Bronx,New York,10467,07/02/2014 to 11/12/2014,Wed: 10:00 AM-5:00 PM;,nan,nan,nan,nan,nan,nan,-73.86644,40.877482,Closed-off public street,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,N,Y,N,Y,N,N,N,N,4/7/2014 5:02:44 PM
1007380,Williamsburg County Farmers Market,nan,nan,nan,nan,nan,East Main Street,Kingstree,Williamsburg,South Carolina,29556,nan,nan,nan,nan,nan,nan,nan,nan,-79.8186,33.6667,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1000686,Williamsburg Farmers Market,nan,https://www.facebook.com/pages/Williamsburg-Farmers-Market/191504654205734,nan,nan,nan,Williamsburg city park,Williamsburg,Iowa,Iowa,52361,05/23/2014 to 10/17/2014,Fri: 4:00 PM-6:00 PM;,nan,nan,nan,nan,nan,nan,-92.0092,41.6615,Local government building grounds,N,N,N,N,N,Y,Y,N,Y,N,Y,N,N,Y,Y,N,N,N,N,Y,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,3/14/2014 12:42:00 PM
1009023,Williamsburg Farmers Market,http://www.williamsburgfarmersmarket.com,https://www.facebook.com/pages/WilliamsburgFM,https://twitter.com/WilliamsburgFM,nan,http://www.instagram.com/williamsburgfarmersmarket,402 W Duke of Gloucester Street,Williamsburg,Williamsburg,Virginia,23185,02/13/2016 to 02/13/2016,Sat: 8:30 AM-12:30 PM;,03/05/2016 to 03/26/2016,Sat: 8:30 AM-12:30 PM;,04/02/2016 to 11/26/2016,Sat: 8:00 AM-12:00 PM;,12/10/2016 to 12/17/2016,Sat: 8:00 AM-12:00 PM;,-76.70667399999999,37.270942,nan,Y,N,N,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,6/27/2016 1:05:59 PM
1000084,Williamsburg Greenmarket,http://www.grownyc.org,https://www.facebook.com/BrooklynGreenmarkets,nan,nan,nan,Havemeyer & Broadway,Brooklyn,Kings,New York,11211,07/11/2013 to 11/21/2013,Thu: 8:00 AM-4:00 PM;,nan,nan,nan,nan,nan,nan,-73.95938199999999,40.70867,Other,Y,Y,Y,Y,Y,N,Y,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,7/23/2013 3:10:23 PM
1000144,Williamson Farmers Market,nan,https://www.facebook.com/pages/Williamson-Farmers-Market/164105356994406,nan,nan,nan,100 East 3rd Ave.,Williamson,Mingo,West Virginia,25661,May to October,Sat:8:00 AM - 4:00 PM;,nan,nan,nan,nan,nan,nan,-82.276762,37.672436,Private business parking lot,N,N,N,N,N,-,Y,N,N,N,Y,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5/30/2012 11:38:33 AM
1002277,Williamsport Growers Farmers Market I,http://www.lycoming.extension.psu.edu,nan,nan,nan,nan,"4th and Diamond Streets, West End Christian Center",Williamsport,Lycoming,Pennsylvania,17701,nan,nan,nan,nan,nan,nan,nan,nan,-77.0491,41.2441,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1002515,Williamsport Growers Farmers Market II,http://www.lycoming.extension.psu.edu,nan,nan,nan,nan,5th and Pine Streets,Williamsport,Lycoming,Pennsylvania,17701,nan,nan,nan,nan,nan,nan,nan,nan,-76.8829,41.245,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1000896,Williamston Farmers' Market,http://www.williamston-mi.us/farmmarket.html,https://www.facebook.com/WilliamstonFarmersMarket,nan,nan,nan,"228 N. Putnam, Corner of N. Putnam and High Street",Williamston,Ingham,Michigan,48895,05/22/2016 to 10/09/2016,Sun: 10:00 AM-2:00 PM;,nan,nan,nan,nan,nan,nan,-84.283265,42.6900859,nan,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,N,N,N,N,7/5/2016 11:58:37 AM
1008305,Williamstown Farmers Market,http://www.williamstownfarmersmarket.org,https://www.facebook.com/pages/Williamstown-Farmers-Market/134373453251471,nan,nan,nan,Spring Street,Williamstown,Berkshire,Massachusetts,01267,06/01/2013 to 10/12/2013,Sat: 9:00 AM-1:00 PM;,nan,nan,nan,nan,nan,nan,-73.204879,42.709661,Other,Y,N,N,N,N,-,Y,N,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,N,Y,Y,Y,Y,N,Y,N,N,Y,N,N,N,N,N,N,6/21/2013 11:39:32 AM
1007494,WILLIMANTIC FARMERS’ MARKET,nan,nan,nan,nan,nan,"Under the pavillion near the Frog Bridge,",Westport,Tolland,Connecticut,nan,nan,nan,nan,nan,nan,nan,nan,nan,-73.3579,41.1415,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1009269,Willis Tower Farmers Market ,http://www.chicago.metromix.com/events/mmxchi-willis-tower-farmers-market-event,nan,nan,nan,nan,233 S Wacker Dr ,Chicago,nan,Illinois,60606,nan,nan,nan,nan,nan,nan,nan,nan,-87.6366,41.8788,nan,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2013
1000668,Williston Farmers Market,http://www.willistonfarmersmarket.com,nan,nan,nan,nan,"Route 2, On the Village Green",Willston,Chittenden,Vermont,05495,nan,nan,nan,nan,nan,nan,nan,nan,-73.0756,44.4392,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Apr 19 2010  8:10AM
1005996,Willits CFM,http://www.mcfarm.org,nan,nan,nan,nan,100 State St,Willits,Mendocino,California,95490,nan,nan,nan,nan,nan,nan,nan,nan,-123.359,39.4129,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Apr 17 2010 11:00AM
1006940,Willmar Becker Avenue Farmers Market,http://www.willmardesigncenter.com,https://www.facebook.com/beckermarket,nan,nan,nan,414 Becker Avenue SW,Willmar,Kandiyohi,Minnesota,56201,06/05/2014 to 09/25/2014,Thu: 2:00 PM-6:00 PM;,nan,nan,nan,nan,nan,nan,-95.048702,45.120275,Private business parking lot,Y,N,N,N,N,N,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,4/1/2014 10:53:48 AM
1007643,Willmar Farmers Market,nan,nan,nan,nan,nan,"Westside Liquor Store (parking lot), 1600 Hwy 12 East,",Willmar,Kandiyohi County,Minnesota,nan,nan,nan,nan,nan,nan,nan,nan,nan,-95.0214,45.1241,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
1006052,Willoughby Lake Farmers & Artisans Market,http://www.localharvest.org/willoughby-lake-farmers-artisans-market-M44303,nan,nan,nan,nan,Route 5A & Long Pond Rd,Westmore,Orleans,Vermont,05860,May to September,Thu:3:00 pm - 7:00 pm;,nan,nan,nan,nan,nan,nan,-72.0524,44.7659,Private business parking lot,N,N,Y,N,N,-,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,N,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,5/5/2011 7:34:19 AM
1009933,Willoughby Lakefront Outdoor Farmer's Market,http://www.willoughbylakefront.com,nan,nan,nan,nan,38575 Lakeshore Blvd.,Willoughby,Lake,Ohio,44094,nan,Sun: 9:00 AM-1:00 PM;,nan,nan,nan,nan,nan,nan,-81.395222,41.696999,Local government building grounds,N,N,N,N,N,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,Y,N,Y,N,N,N,N,4/14/2014 4:00:49 PM
1003507,Willoughby Outdoor Market,nan,nan,nan,nan,nan,1 Public Square,Willoughby,Lake,Ohio,44094,nan,nan,nan,nan,nan,nan,nan,nan,-81.4059,41.6393,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,May 25 2010  9:18AM
1006617,Willow Creek CFM,nan,nan,nan,nan,nan,Mayfair & Walnut Way,Willow Creek,Humboldt,California,nan,nan,nan,nan,nan,nan,nan,nan,nan,-123.62799999999999,40.9393,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1010422,Willow Farmers Market,nan,nan,nan,nan,nan,Mile 68.5 Parks Highway; Across from Newman's Tesoro,Willow,Matanuska-Susitna,Alaska,99688,07/04/2014 to 09/19/2014,Fri: 2:00 PM-7:00 PM;,nan,nan,nan,nan,nan,nan,-150.03715400000002,61.732156,Other,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,Y,N,N,N,N,N,N,Y,Y,N,N,Y,N,Y,Y,Y,N,N,N,N,8/5/2014 1:19:05 PM
1007347,Willow Glen Farmers' Market,http://www.uvfm.org,https://www.facebook.com/UrbanVillageOnFB,@UrbanVillageFM,nan,Instagram: urbanvillage,1165 Lincoln Ave.,San Jose,Santa Clara,California,95125,06/25/2016 to 10/01/2016,Sun: 9:00 AM-1:00 PM;,nan,nan,nan,nan,nan,nan,-121.9004523,37.3073027,nan,Y,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,N,Y,N,6/28/2016 3:07:40 PM
1000227,Willow Springs Farmers' Market,nan,nan,nan,nan,nan,Booster field off of Main St in Willow Springs MO,Willow Springs,Howell,Missouri,65793,nan,nan,nan,nan,nan,nan,nan,nan,-91.9623,36.9885,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1005694,Willowland Farm,nan,nan,nan,nan,nan,199 Potts Spring Road,Dundas,Lunenburg,Virginia,23938,05/01/2014 to 06/08/2014,Mon: 5:00 PM-9:00 PM;Tue: 5:00 PM-9:00 PM;Wed: 5:00 PM-9:00 PM;Thu: 5:00 PM-9:00 PM;Fri: 5:00 PM-9:00 PM;Sat: 7:00 AM-9:00 PM;Sun: 2:00 PM-6:00 PM;,06/28/2014 to 09/15/2014,Mon: 5:00 PM-9:00 PM;Tue: 5:00 PM-9:00 PM;Wed: 5:00 PM-9:00 PM;Thu: 5:00 PM-9:00 PM;Fri: 5:00 PM-9:00 PM;Sat: 8:00 AM-9:00 PM;Sun: 2:00 PM-6:00 PM;,nan,nan,nan,nan,-78.021331,36.918993,"On a farm from: a barn, a greenhouse, a tent, a stand, etc",Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,3/19/2014 6:06:45 PM
1004432,Willsboro Farmers' Market,http://www.adirondackfarmersmarket.com,nan,nan,nan,nan,Rt. 22,Willsboro,Essex,New York,nan,06/19/2014 to 09/04/2014,Thu: 9:00 AM-1:00 PM;,nan,nan,nan,nan,nan,nan,-73.394233,44.367977,Local government building grounds,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,5/23/2014 9:11:04 AM
1004295,Wilmington CFM,nan,nan,nan,nan,nan,Avalon and L St.,Wilminton,Los Angeles,California,90744,nan,nan,nan,nan,nan,nan,nan,nan,-118.26299999999999,33.7867,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1004496,Wilmington Farmers Market,nan,nan,nan,nan,nan,"17 W. Main St, next to Incurable Romantic",Searsburg,Windham,Vermont,05363,nan,nan,nan,nan,nan,nan,nan,nan,-72.9633,42.8894,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1005613,Wilmington Farmers Market,http://www.downtownvisions.org,nan,nan,nan,nan,N King St. & 11th St.,Wilmington,nan,Delaware,19899,nan,nan,nan,nan,nan,nan,nan,nan,-75.547,39.7459,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
